elementTag;caso;tipo;seccion;global_i_Fx_kN;global_i_Fy_kN;global_i_Fz_kN;global_i_Mx_kNm;global_i_My_kNm;global_i_Mz_kNm;global_j_Fx_kN;global_j_Fy_kN;global_j_Fz_kN;global_j_Mx_kNm;global_j_My_kNm;global_j_Mz_kNm;local_i_N_kN;local_i_Vy_kN;local_i_Vz_kN;local_i_T_kNm;local_i_My_kNm;local_i_Mz_kNm;local_j_N_kN;local_j_Vy_kN;local_j_Vz_kN;local_j_T_kNm;local_j_My_kNm;local_j_Mz_kNm;unity_abs_i_N_kN;unity_abs_i_Vy_kN;unity_abs_i_Vz_kN;unity_abs_i_T_kNm;unity_abs_i_My_kNm;unity_abs_i_Mz_kNm;unity_abs_j_N_kN;unity_abs_j_Vy_kN;unity_abs_j_Vz_kN;unity_abs_j_T_kNm;unity_abs_j_My_kNm;unity_abs_j_Mz_kNm
316;EY;wall;25x795;-813,30385166;-15,72327299;-34,68489834;60,46743597;-699,69659004;0,0;813,30385166;15,72327299;34,68489834;-4,49258411;-2195,66512187;0,0;-34,68489834;15,72327299;-813,30385166;0,0;699,69659004;60,46743597;34,68489834;-15,72327299;813,30385166;0,0;2195,66512187;-4,49258411;34,68489834;15,72327299;813,30385166;0,0;699,69659004;60,46743597;34,68489834;15,72327299;813,30385166;0,0;2195,66512187;4,49258411
317;EY;wall;25x795;265,31546847;-10,32965991;-22,30578138;4,49258411;2195,66512187;-0,0;-265,31546847;10,32965991;22,30578138;32,28100517;-1251,14205413;0,0;-22,30578138;10,32965991;265,31546847;0,0;-2195,66512187;4,49258411;22,30578138;-10,32965991;-265,31546847;0,0;1251,14205413;32,28100517;22,30578138;10,32965991;265,31546847;0,0;2195,66512187;4,49258411;22,30578138;10,32965991;265,31546847;0,0;1251,14205413;32,28100517
318;EY;wall;25x795;332,65534542;0,96482114;-12,31623798;-32,28100517;1251,14205413;0,0;-332,65534542;-0,96482114;12,31623798;28,84624191;-66,88902443;0,0;-12,31623798;-0,96482114;332,65534542;0,0;-1251,14205413;-32,28100517;12,31623798;0,96482114;-332,65534542;0,0;66,88902443;28,84624191;12,31623798;0,96482114;332,65534542;0,0;1251,14205413;32,28100517;12,31623798;0,96482114;332,65534542;0,0;66,88902443;28,84624191
319;EY;wall;25x795;18,78905181;8,10287694;-4,82647124;-28,84624191;66,88902443;0,0;-18,78905181;-8,10287694;4,82647124;-0,0;-0,0;0,0;-4,82647124;-8,10287694;18,78905181;0,0;-66,88902443;-28,84624191;4,82647124;8,10287694;-18,78905181;0,0;0,0;-0,0;4,82647124;8,10287694;18,78905181;0,0;66,88902443;28,84624191;4,82647124;8,10287694;18,78905181;0,0;0,0;0,0
320;EY;wall;25x585;475,1162161;-72,22528862;0,0;222,37574355;3033,93370507;-884,94230502;-475,1162161;72,22528862;0,0;34,74628394;-1342,51997574;884,94230502;0,0;72,22528862;475,1162161;-884,94230502;-3033,93370507;222,37574355;0,0;-72,22528862;-475,1162161;884,94230502;1342,51997574;34,74628394;0,0;72,22528862;475,1162161;884,94230502;3033,93370507;222,37574355;0,0;72,22528862;475,1162161;884,94230502;1342,51997574;34,74628394
321;EY;wall;25x585;1481,59212195;25,42121152;0,0;-34,74628394;1342,51997574;-1785,56994757;-1481,59212195;-25,42121152;0,0;-55,75322908;3931,94797839;1785,56994757;0,0;-25,42121152;1481,59212195;-1785,56994757;-1342,51997574;-34,74628394;0,0;25,42121152;-1481,59212195;1785,56994757;-3931,94797839;-55,75322908;0,0;25,42121152;1481,59212195;1785,56994757;1342,51997574;34,74628394;0,0;25,42121152;1481,59212195;1785,56994757;3931,94797839;55,75322908
322;EY;wall;25x585;-1136,46796748;-29,29345257;0,0;55,75322908;-3931,94797839;745,31310773;1136,46796748;29,29345257;0,0;48,53146206;-113,87798582;-745,31310773;0,0;29,29345257;-1136,46796748;745,31310773;3931,94797839;55,75322908;0,0;-29,29345257;1136,46796748;-745,31310773;113,87798582;48,53146206;0,0;29,29345257;1136,46796748;745,31310773;3931,94797839;55,75322908;0,0;29,29345257;1136,46796748;745,31310773;113,87798582;48,53146206
323;EY;wall;25x585;-38,10473211;4,19701527;0,0;-48,53146206;113,87798582;704,39804798;38,10473211;-4,19701527;0,0;33,59008771;-249,53083213;-704,39804798;0,0;-4,19701527;-38,10473211;704,39804798;-113,87798582;-48,53146206;0,0;4,19701527;38,10473211;-704,39804798;249,53083213;33,59008771;0,0;4,19701527;38,10473211;704,39804798;113,87798582;48,53146206;0,0;4,19701527;38,10473211;704,39804798;249,53083213;33,59008771
324;EY;wall;25x585;70,09293037;9,4354179;0,0;-33,59008771;249,53083213;25,43327242;-70,09293037;-9,4354179;0,0;-0,0;-0,0;-25,43327242;0,0;-9,4354179;70,09293037;25,43327242;-249,53083213;-33,59008771;0,0;9,4354179;-70,09293037;-25,43327242;0,0;-0,0;0,0;9,4354179;70,09293037;25,43327242;249,53083213;33,59008771;0,0;9,4354179;70,09293037;25,43327242;0,0;0,0
325;EY;wall;30x2695;56,9846905;-56,98280006;0,0;177,4046657;357,14889988;-103,82571094;-56,9846905;56,98280006;0,0;25,45410252;-154,28340171;103,82571094;0,0;56,98280006;56,9846905;-103,82571094;-357,14889988;177,4046657;0,0;-56,98280006;-56,9846905;103,82571094;154,28340171;25,45410252;0,0;56,98280006;56,9846905;103,82571094;357,14889988;177,4046657;0,0;56,98280006;56,9846905;103,82571094;154,28340171;25,45410252
326;EY;wall;30x2695;169,87015086;17,87958673;0,0;-25,45410252;154,28340171;-209,49170153;-169,87015086;-17,87958673;0,0;-38,19722623;450,45433537;209,49170153;0,0;-17,87958673;169,87015086;-209,49170153;-154,28340171;-25,45410252;0,0;17,87958673;-169,87015086;209,49170153;-450,45433537;-38,19722623;0,0;17,87958673;169,87015086;209,49170153;154,28340171;25,45410252;0,0;17,87958673;169,87015086;209,49170153;450,45433537;38,19722623
327;EY;wall;30x2695;-119,66442193;-17,63382254;0,0;38,19722623;-450,45433537;87,44373824;119,66442193;17,63382254;0,0;24,57918202;24,4489933;-87,44373824;0,0;17,63382254;-119,66442193;87,44373824;450,45433537;38,19722623;0,0;-17,63382254;119,66442193;-87,44373824;-24,4489933;24,57918202;0,0;17,63382254;119,66442193;87,44373824;450,45433537;38,19722623;0,0;17,63382254;119,66442193;87,44373824;24,4489933;24,57918202
328;EY;wall;30x2695;-54,51243852;-14,62277741;0,0;-24,57918202;-24,4489933;82,64338556;54,51243852;14,62277741;0,0;76,63626958;-169,61528782;-82,64338556;0,0;14,62277741;-54,51243852;82,64338556;24,4489933;-24,57918202;0,0;-14,62277741;54,51243852;-82,64338556;169,61528782;76,63626958;0,0;14,62277741;54,51243852;82,64338556;24,4489933;24,57918202;0,0;14,62277741;54,51243852;82,64338556;169,61528782;76,63626958
329;EY;wall;30x2695;47,64474377;21,52704202;0,0;-76,63626958;169,61528782;274,17067672;-47,64474377;-21,52704202;0,0;0,0;0,0;-274,17067672;0,0;-21,52704202;47,64474377;274,17067672;-169,61528782;-76,63626958;0,0;21,52704202;-47,64474377;-274,17067672;-0,0;0,0;0,0;21,52704202;47,64474377;274,17067672;169,61528782;76,63626958;0,0;21,52704202;47,64474377;274,17067672;0,0;0,0
330;EY;wall;25x282;60,30928054;-34,65841975;0,0;108,12230689;264,45853386;-99,1276211;-60,30928054;34,65841975;0,0;15,26166742;-49,75749513;99,1276211;0,0;34,65841975;60,30928054;-99,1276211;-264,45853386;108,12230689;0,0;-34,65841975;-60,30928054;99,1276211;49,75749513;15,26166742;0,0;34,65841975;60,30928054;99,1276211;264,45853386;108,12230689;0,0;34,65841975;60,30928054;99,1276211;49,75749513;15,26166742
331;EY;wall;25x282;75,32762729;10,85929713;0,0;-15,26166742;49,75749513;-200,01224961;-75,32762729;-10,85929713;0,0;-23,39743036;218,40885802;200,01224961;0,0;-10,85929713;75,32762729;-200,01224961;-49,75749513;-15,26166742;0,0;10,85929713;-75,32762729;200,01224961;-218,40885802;-23,39743036;0,0;10,85929713;75,32762729;200,01224961;49,75749513;15,26166742;0,0;10,85929713;75,32762729;200,01224961;218,40885802;23,39743036
332;EY;wall;25x282;-45,69441472;-12,33609277;0,0;23,39743036;-218,40885802;83,48692895;45,69441472;12,33609277;0,0;20,51905991;55,73674161;-83,48692895;0,0;12,33609277;-45,69441472;83,48692895;218,40885802;23,39743036;0,0;-12,33609277;45,69441472;-83,48692895;-55,73674161;20,51905991;0,0;12,33609277;45,69441472;83,48692895;218,40885802;23,39743036;0,0;12,33609277;45,69441472;83,48692895;55,73674161;20,51905991
333;EY;wall;25x282;-34,83261507;-0,99510598;0,0;-20,51905991;-55,73674161;78,90379113;34,83261507;0,99510598;0,0;24,0616372;-68,26736805;-78,90379113;0,0;0,99510598;-34,83261507;78,90379113;55,73674161;-20,51905991;0,0;-0,99510598;34,83261507;-78,90379113;68,26736805;24,0616372;0,0;0,99510598;34,83261507;78,90379113;55,73674161;20,51905991;0,0;0,99510598;34,83261507;78,90379113;68,26736805;24,0616372
334;EY;wall;25x282;19,17622698;6,75888685;0,0;-24,0616372;68,26736805;25,43327242;-19,17622698;-6,75888685;0,0;-0,0;-0,0;-25,43327242;0,0;-6,75888685;19,17622698;25,43327242;-68,26736805;-24,0616372;0,0;6,75888685;-19,17622698;-25,43327242;0,0;-0,0;0,0;6,75888685;19,17622698;25,43327242;68,26736805;24,0616372;0,0;6,75888685;19,17622698;25,43327242;0,0;0,0
335;EY;beam_x;60x80;-345,85833561;-8,74184237;-8,97439312;-0,0;0,0;0,0;345,85833561;8,74184237;8,97439312;0,0;46,66684421;-45,45758034;-345,85833561;-8,74184237;-8,97439312;-0,0;0,0;0,0;345,85833561;8,74184237;8,97439312;0,0;46,66684421;-45,45758034;345,85833561;8,74184237;8,97439312;0,0;0,0;0,0;345,85833561;8,74184237;8,97439312;0,0;46,66684421;45,45758034
336;EY;beam_x;60x80;-1272,69255648;-2,69680654;-8,98419944;-0,0;0,0;-0,0;1272,69255648;2,69680654;8,98419944;0,0;46,71783709;-14,02339402;-1272,69255648;-2,69680654;-8,98419944;-0,0;0,0;-0,0;1272,69255648;2,69680654;8,98419944;0,0;46,71783709;-14,02339402;1272,69255648;2,69680654;8,98419944;0,0;0,0;0,0;1272,69255648;2,69680654;8,98419944;0,0;46,71783709;14,02339402
337;EY;beam_x;60x80;-562,37304541;-5,64724052;-7,02059051;-0,0;0,0;0,0;562,37304541;5,64724052;7,02059051;0,0;36,50707063;-29,36565072;-562,37304541;-5,64724052;-7,02059051;-0,0;0,0;0,0;562,37304541;5,64724052;7,02059051;0,0;36,50707063;-29,36565072;562,37304541;5,64724052;7,02059051;0,0;0,0;0,0;562,37304541;5,64724052;7,02059051;0,0;36,50707063;29,36565072
338;EY;beam_x;60x80;-178,32636886;-3,5690279;-5,5663152;-0,0;-0,0;-0,0;178,32636886;3,5690279;5,5663152;0,0;28,94483904;-18,55894509;-178,32636886;-3,5690279;-5,5663152;-0,0;-0,0;-0,0;178,32636886;3,5690279;5,5663152;0,0;28,94483904;-18,55894509;178,32636886;3,5690279;5,5663152;0,0;0,0;0,0;178,32636886;3,5690279;5,5663152;0,0;28,94483904;18,55894509
339;EY;beam_x;60x80;-294,87252972;4,05143847;-3,46171242;-0,0;0,0;-0,0;294,87252972;-4,05143847;3,46171242;0,0;18,0009046;21,06748005;-294,87252972;4,05143847;-3,46171242;-0,0;0,0;-0,0;294,87252972;-4,05143847;3,46171242;0,0;18,0009046;21,06748005;294,87252972;4,05143847;3,46171242;0,0;0,0;0,0;294,87252972;4,05143847;3,46171242;0,0;18,0009046;21,06748005
340;EY;beam_x;60x80;140,19189704;-8,74184237;-3,66609128;-0,0;0,0;0,0;-140,19189704;8,74184237;3,66609128;0,0;19,06367468;-45,45758034;140,19189704;-8,74184237;-3,66609128;-0,0;0,0;0,0;-140,19189704;8,74184237;3,66609128;0,0;19,06367468;-45,45758034;140,19189704;8,74184237;3,66609128;0,0;0,0;0,0;140,19189704;8,74184237;3,66609128;0,0;19,06367468;45,45758034
341;EY;beam_x;60x80;194,07323636;-2,69680654;-3,39491752;-0,0;0,0;-0,0;-194,07323636;2,69680654;3,39491752;0,0;17,65357109;-14,02339402;194,07323636;-2,69680654;-3,39491752;-0,0;0,0;-0,0;-194,07323636;2,69680654;3,39491752;0,0;17,65357109;-14,02339402;194,07323636;2,69680654;3,39491752;0,0;0,0;0,0;194,07323636;2,69680654;3,39491752;0,0;17,65357109;14,02339402
342;EY;beam_x;60x80;495,03316846;-5,64724052;-2,9689529;-0,0;-0,0;0,0;-495,03316846;5,64724052;2,9689529;0,0;15,43855508;-29,36565072;495,03316846;-5,64724052;-2,9689529;-0,0;-0,0;0,0;-495,03316846;5,64724052;2,9689529;0,0;15,43855508;-29,36565072;495,03316846;5,64724052;2,9689529;0,0;0,0;0,0;495,03316846;5,64724052;2,9689529;0,0;15,43855508;29,36565072
343;EY;beam_x;60x80;492,19266247;-3,5690279;-1,92345154;-0,0;0,0;-0,0;-492,19266247;3,5690279;1,92345154;0,0;10,00194802;-18,55894509;492,19266247;-3,5690279;-1,92345154;-0,0;0,0;-0,0;-492,19266247;3,5690279;1,92345154;0,0;10,00194802;-18,55894509;492,19266247;3,5690279;1,92345154;0,0;0,0;0,0;492,19266247;3,5690279;1,92345154;0,0;10,00194802;18,55894509
344;EY;beam_x;60x80;313,66158153;4,05143847;-1,36475881;-0,0;0,0;-0,0;-313,66158153;-4,05143847;1,36475881;0,0;7,09674582;21,06748005;313,66158153;4,05143847;-1,36475881;-0,0;0,0;-0,0;-313,66158153;-4,05143847;1,36475881;0,0;7,09674582;21,06748005;313,66158153;4,05143847;1,36475881;0,0;0,0;0,0;313,66158153;4,05143847;1,36475881;0,0;7,09674582;21,06748005
345;EY;beam_x;60x80;0,0;-0,0;23,35083357;-118,05347965;-74,84110685;-0,0;0,0;0,0;-23,35083357;118,05347965;-41,91306098;-0,0;0,0;-0,0;23,35083357;-118,05347965;-74,84110685;-0,0;0,0;0,0;-23,35083357;118,05347965;-41,91306098;-0,0;0,0;0,0;23,35083357;118,05347965;74,84110685;0,0;0,0;0,0;23,35083357;118,05347965;41,91306098;0,0
346;EY;beam_x;60x80;0,0;0,0;21,9134143;-133,59046163;-62,32286691;0,0;0,0;-0,0;-21,9134143;133,59046163;-47,24420462;0,0;0,0;0,0;21,9134143;-133,59046163;-62,32286691;0,0;0,0;-0,0;-21,9134143;133,59046163;-47,24420462;0,0;0,0;0,0;21,9134143;133,59046163;62,32286691;0,0;0,0;0,0;21,9134143;133,59046163;47,24420462;0,0
347;EY;beam_x;60x80;0,0;0,0;15,37486898;-141,6582305;-30,29364643;0,0;0,0;-0,0;-15,37486898;141,6582305;-46,58069847;0,0;0,0;0,0;15,37486898;-141,6582305;-30,29364643;0,0;0,0;-0,0;-15,37486898;141,6582305;-46,58069847;0,0;0,0;0,0;15,37486898;141,6582305;30,29364643;0,0;0,0;0,0;15,37486898;141,6582305;46,58069847;0,0
348;EY;beam_x;60x80;0,0;-0,0;11,23037426;-82,65839567;-26,71072113;-0,0;0,0;0,0;-11,23037426;82,65839567;-29,44115019;-0,0;0,0;-0,0;11,23037426;-82,65839567;-26,71072113;-0,0;0,0;0,0;-11,23037426;82,65839567;-29,44115019;-0,0;0,0;0,0;11,23037426;82,65839567;26,71072113;0,0;0,0;0,0;11,23037426;82,65839567;29,44115019;0,0
349;EY;beam_x;60x80;0,0;-0,0;7,15042397;-50,5217846;-18,53290283;-0,0;0,0;0,0;-7,15042397;50,5217846;-17,21921704;-0,0;0,0;-0,0;7,15042397;-50,5217846;-18,53290283;-0,0;0,0;0,0;-7,15042397;50,5217846;-17,21921704;-0,0;0,0;0,0;7,15042397;50,5217846;18,53290283;0,0;0,0;0,0;7,15042397;50,5217846;17,21921704;0,0
350;EY;beam_y;60x80;0,0;0,0;114,83342494;-540,48114307;-7,53825615;0,0;0,0;0,0;-114,83342494;-481,53633886;7,53825615;0,0;0,0;0,0;114,83342494;7,53825615;-540,48114307;0,0;0,0;0,0;-114,83342494;-7,53825615;-481,53633886;0,0;0,0;0,0;114,83342494;7,53825615;540,48114307;0,0;0,0;0,0;114,83342494;7,53825615;481,53633886;0,0
351;EY;beam_y;60x80;0,0;0,0;163,50683095;-563,83082775;-5,50287949;0,0;0,0;0,0;-163,50683095;-621,59369665;5,50287949;0,0;0,0;0,0;163,50683095;5,50287949;-563,83082775;0,0;0,0;0,0;-163,50683095;-5,50287949;-621,59369665;0,0;0,0;0,0;163,50683095;5,50287949;563,83082775;0,0;0,0;0,0;163,50683095;5,50287949;621,59369665;0,0
352;EY;beam_y;60x80;-0,0;0,0;128,49782309;-599,70563082;-2,81270734;-0,0;0,0;0,0;-128,49782309;-543,92499471;2,81270734;-0,0;0,0;-0,0;128,49782309;2,81270734;-599,70563082;-0,0;0,0;0,0;-128,49782309;-2,81270734;-543,92499471;-0,0;0,0;0,0;128,49782309;2,81270734;599,70563082;0,0;0,0;0,0;128,49782309;2,81270734;543,92499471;0,0
353;EY;beam_y;60x80;0,0;0,0;182,22550746;-632,81589472;-0,5380845;0,0;0,0;0,0;-182,22550746;-688,31903439;0,5380845;0,0;0,0;0,0;182,22550746;0,5380845;-632,81589472;0,0;0,0;0,0;-182,22550746;-0,5380845;-688,31903439;0,0;0,0;0,0;182,22550746;0,5380845;632,81589472;0,0;0,0;0,0;182,22550746;0,5380845;688,31903439;0,0
354;EY;beam_y;60x80;-0,0;0,0;118,31831542;-553,81901596;3,24468304;-0,0;0,0;0,0;-118,31831542;-499,21399125;-3,24468304;-0,0;0,0;-0,0;118,31831542;-3,24468304;-553,81901596;-0,0;0,0;0,0;-118,31831542;3,24468304;-499,21399125;-0,0;0,0;0,0;118,31831542;3,24468304;553,81901596;0,0;0,0;0,0;118,31831542;3,24468304;499,21399125;0,0
355;EY;beam_y;60x80;0,0;0,0;165,36218589;-572,42578671;6,25470076;0,0;0,0;0,0;-165,36218589;-626,45006098;-6,25470076;0,0;0,0;0,0;165,36218589;-6,25470076;-572,42578671;0,0;0,0;0,0;-165,36218589;6,25470076;-626,45006098;0,0;0,0;0,0;165,36218589;6,25470076;572,42578671;0,0;0,0;0,0;165,36218589;6,25470076;626,45006098;0,0
356;EY;beam_y;60x80;-0,0;0,0;76,37346611;-354,77505392;1,48248405;-0,0;0,0;0,0;-76,37346611;-324,9487945;-1,48248405;-0,0;0,0;-0,0;76,37346611;-1,48248405;-354,77505392;-0,0;0,0;0,0;-76,37346611;1,48248405;-324,9487945;-0,0;0,0;0,0;76,37346611;1,48248405;354,77505392;0,0;0,0;0,0;76,37346611;1,48248405;324,9487945;0,0
357;EY;beam_y;60x80;0,0;0,0;104,50769336;-363,40842644;2,94997527;0,0;0,0;0,0;-104,50769336;-394,27235044;-2,94997527;0,0;0,0;0,0;104,50769336;-2,94997527;-363,40842644;0,0;0,0;0,0;-104,50769336;2,94997527;-394,27235044;0,0;0,0;0,0;104,50769336;2,94997527;363,40842644;0,0;0,0;0,0;104,50769336;2,94997527;394,27235044;0,0
358;EY;beam_y;60x80;-0,0;0,0;35,52986482;-169,01311722;0,11258922;-0,0;0,0;0,0;-35,52986482;-147,20267969;-0,11258922;-0,0;0,0;-0,0;35,52986482;-0,11258922;-169,01311722;-0,0;0,0;0,0;-35,52986482;0,11258922;-147,20267969;-0,0;0,0;0,0;35,52986482;0,11258922;169,01311722;0,0;0,0;0,0;35,52986482;0,11258922;147,20267969;0,0
359;EY;beam_y;60x80;0,0;0,0;44,53074801;-148,84981227;1,85320353;0,0;0,0;0,0;-44,53074801;-173,99811081;-1,85320353;0,0;0,0;0,0;44,53074801;-1,85320353;-148,84981227;0,0;0,0;0,0;-44,53074801;1,85320353;-173,99811081;0,0;0,0;0,0;44,53074801;1,85320353;148,84981227;0,0;0,0;0,0;44,53074801;1,85320353;173,99811081;0,0
360;EY;beam_x;60x80;0,0;-0,0;-27,54173137;-93,15759718;85,06453419;-0,0;0,0;0,0;27,54173137;93,15759718;52,64412266;-0,0;0,0;-0,0;-27,54173137;-93,15759718;85,06453419;-0,0;0,0;0,0;27,54173137;93,15759718;52,64412266;-0,0;0,0;0,0;27,54173137;93,15759718;85,06453419;0,0;0,0;0,0;27,54173137;93,15759718;52,64412266;0,0
361;EY;beam_x;60x80;0,0;-0,0;1,72422718;-112,27370003;0,47345708;-0,0;0,0;0,0;-1,72422718;112,27370003;-9,094593;-0,0;0,0;-0,0;1,72422718;-112,27370003;0,47345708;-0,0;0,0;0,0;-1,72422718;112,27370003;-9,094593;-0,0;0,0;0,0;1,72422718;112,27370003;0,47345708;0,0;0,0;0,0;1,72422718;112,27370003;9,094593;0,0
362;EY;beam_x;60x80;0,0;0,0;12,90198301;-104,33051769;21,11256324;-0,0;0,0;-0,0;-12,90198301;104,33051769;43,39735179;-0,0;0,0;-0,0;12,90198301;104,33051769;-21,11256324;-0,0;0,0;0,0;-12,90198301;-104,33051769;-43,39735179;-0,0;0,0;0,0;12,90198301;104,33051769;21,11256324;0,0;0,0;0,0;12,90198301;104,33051769;43,39735179;0,0
363;EY;beam_y;60x80;0,0;0,0;122,60950544;-571,94157296;-4,65084724;0,0;0,0;0,0;-122,60950544;-519,28302545;4,65084724;0,0;0,0;0,0;122,60950544;4,65084724;-571,94157296;0,0;0,0;0,0;-122,60950544;-4,65084724;-519,28302545;0,0;0,0;0,0;122,60950544;4,65084724;571,94157296;0,0;0,0;0,0;122,60950544;4,65084724;519,28302545;0,0
364;EY;beam_y;60x80;0,0;0,0;175,9716364;-611,37394676;-4,71790254;0,0;0,0;0,0;-175,9716364;-664,42041711;4,71790254;0,0;0,0;0,0;175,9716364;4,71790254;-611,37394676;0,0;0,0;0,0;-175,9716364;-4,71790254;-664,42041711;0,0;0,0;0,0;175,9716364;4,71790254;611,37394676;0,0;0,0;0,0;175,9716364;4,71790254;664,42041711;0,0
365;EY;beam_x;60x80;0,0;-0,0;-25,19312569;-103,97149628;67,46350415;-0,0;0,0;0,0;25,19312569;103,97149628;58,5021243;-0,0;0,0;-0,0;-25,19312569;-103,97149628;67,46350415;-0,0;0,0;0,0;25,19312569;103,97149628;58,5021243;-0,0;0,0;0,0;25,19312569;103,97149628;67,46350415;0,0;0,0;0,0;25,19312569;103,97149628;58,5021243;0,0
366;EY;beam_x;60x80;0,0;-0,0;2,72212661;-127,39374284;-4,9746369;-0,0;0,0;0,0;-2,72212661;127,39374284;-8,63599615;-0,0;0,0;-0,0;2,72212661;-127,39374284;-4,9746369;-0,0;0,0;0,0;-2,72212661;127,39374284;-8,63599615;-0,0;0,0;0,0;2,72212661;127,39374284;4,9746369;0,0;0,0;0,0;2,72212661;127,39374284;8,63599615;0,0
367;EY;beam_x;60x80;0,0;-0,0;17,27093787;-106,67392292;36,48106741;0,0;-0,0;0,0;-17,27093787;106,67392292;49,87362195;0,0;0,0;0,0;17,27093787;106,67392292;-36,48106741;0,0;0,0;-0,0;-17,27093787;-106,67392292;-49,87362195;0,0;0,0;0,0;17,27093787;106,67392292;36,48106741;0,0;0,0;0,0;17,27093787;106,67392292;49,87362195;0,0
368;EY;beam_y;60x80;-0,0;0,0;130,09036202;-602,64777776;-2,3902994;-0,0;0,0;0,0;-130,09036202;-555,15644423;2,3902994;-0,0;0,0;-0,0;130,09036202;2,3902994;-602,64777776;-0,0;0,0;0,0;-130,09036202;-2,3902994;-555,15644423;-0,0;0,0;0,0;130,09036202;2,3902994;602,64777776;0,0;0,0;0,0;130,09036202;2,3902994;555,15644423;0,0
369;EY;beam_y;60x80;0,0;0,0;185,18673648;-647,00976054;-3,32435658;0,0;0,0;0,0;-185,18673648;-695,59407896;3,32435658;0,0;0,0;0,0;185,18673648;3,32435658;-647,00976054;0,0;0,0;0,0;-185,18673648;-3,32435658;-695,59407896;0,0;0,0;0,0;185,18673648;3,32435658;647,00976054;0,0;0,0;0,0;185,18673648;3,32435658;695,59407896;0,0
370;EY;beam_x;60x80;0,0;-0,0;-15,1541216;-97,40755448;25,79292258;-0,0;0,0;0,0;15,1541216;97,40755448;49,97768545;-0,0;0,0;-0,0;-15,1541216;-97,40755448;25,79292258;-0,0;0,0;0,0;15,1541216;97,40755448;49,97768545;-0,0;0,0;0,0;15,1541216;97,40755448;25,79292258;0,0;0,0;0,0;15,1541216;97,40755448;49,97768545;0,0
371;EY;beam_x;60x80;0,0;-0,0;2,95746764;-116,17333296;-8,54976991;-0,0;0,0;0,0;-2,95746764;116,17333296;-6,23756829;-0,0;0,0;-0,0;2,95746764;-116,17333296;-8,54976991;-0,0;0,0;0,0;-2,95746764;116,17333296;-6,23756829;-0,0;0,0;0,0;2,95746764;116,17333296;8,54976991;0,0;0,0;0,0;2,95746764;116,17333296;6,23756829;0,0
372;EY;beam_x;60x80;0,0;-0,0;20,65687577;-87,95206736;57,39528158;0,0;-0,0;0,0;-20,65687577;87,95206736;45,88909728;0,0;0,0;0,0;20,65687577;87,95206736;-57,39528158;0,0;0,0;-0,0;-20,65687577;-87,95206736;-45,88909728;0,0;0,0;0,0;20,65687577;87,95206736;57,39528158;0,0;0,0;0,0;20,65687577;87,95206736;45,88909728;0,0
373;EY;beam_y;60x80;-0,0;0,0;111,06108027;-515,13408039;3,58805884;-0,0;0,0;0,0;-111,06108027;-473,30953399;-3,58805884;-0,0;0,0;-0,0;111,06108027;-3,58805884;-515,13408039;-0,0;0,0;0,0;-111,06108027;3,58805884;-473,30953399;-0,0;0,0;0,0;111,06108027;3,58805884;515,13408039;0,0;0,0;0,0;111,06108027;3,58805884;473,30953399;0,0
374;EY;beam_y;60x80;0,0;0,0;155,84159285;-542,90328162;3,06475746;0,0;0,0;0,0;-155,84159285;-586,94826656;-3,06475746;0,0;0,0;0,0;155,84159285;-3,06475746;-542,90328162;0,0;0,0;0,0;-155,84159285;3,06475746;-586,94826656;0,0;0,0;0,0;155,84159285;3,06475746;542,90328162;0,0;0,0;0,0;155,84159285;3,06475746;586,94826656;0,0
375;EY;beam_x;60x80;0,0;-0,0;-11,6151584;-60,23204123;26,16626386;-0,0;0,0;0,0;11,6151584;60,23204123;31,90952812;-0,0;0,0;-0,0;-11,6151584;-60,23204123;26,16626386;-0,0;0,0;0,0;11,6151584;60,23204123;31,90952812;-0,0;0,0;0,0;11,6151584;60,23204123;26,16626386;0,0;0,0;0,0;11,6151584;60,23204123;31,90952812;0,0
376;EY;beam_x;60x80;0,0;-0,0;0,49089175;-74,99364782;0,36613645;-0,0;0,0;0,0;-0,49089175;74,99364782;-2,82059519;-0,0;0,0;-0,0;0,49089175;-74,99364782;0,36613645;-0,0;0,0;0,0;-0,49089175;74,99364782;-2,82059519;-0,0;0,0;0,0;0,49089175;74,99364782;0,36613645;0,0;0,0;0,0;0,49089175;74,99364782;2,82059519;0,0
377;EY;beam_x;60x80;0,0;-0,0;13,40289699;-58,3707074;36,53025642;0,0;-0,0;0,0;-13,40289699;58,3707074;30,48422854;0,0;0,0;0,0;13,40289699;58,3707074;-36,53025642;0,0;0,0;-0,0;-13,40289699;-58,3707074;-30,48422854;0,0;0,0;0,0;13,40289699;58,3707074;36,53025642;0,0;0,0;0,0;13,40289699;58,3707074;30,48422854;0,0
378;EY;beam_y;60x80;-0,0;0,0;73,27786815;-338,12738767;1,02666562;-0,0;0,0;0,0;-73,27786815;-314,04563884;-1,02666562;-0,0;0,0;-0,0;73,27786815;-1,02666562;-338,12738767;-0,0;0,0;0,0;-73,27786815;1,02666562;-314,04563884;-0,0;0,0;0,0;73,27786815;1,02666562;338,12738767;0,0;0,0;0,0;73,27786815;1,02666562;314,04563884;0,0
