elementTag;caso;tipo;seccion;global_i_Fx_kN;global_i_Fy_kN;global_i_Fz_kN;global_i_Mx_kNm;global_i_My_kNm;global_i_Mz_kNm;global_j_Fx_kN;global_j_Fy_kN;global_j_Fz_kN;global_j_Mx_kNm;global_j_My_kNm;global_j_Mz_kNm;local_i_N_kN;local_i_Vy_kN;local_i_Vz_kN;local_i_T_kNm;local_i_My_kNm;local_i_Mz_kNm;local_j_N_kN;local_j_Vy_kN;local_j_Vz_kN;local_j_T_kNm;local_j_My_kNm;local_j_Mz_kNm;unity_abs_i_N_kN;unity_abs_i_Vy_kN;unity_abs_i_Vz_kN;unity_abs_i_T_kNm;unity_abs_i_My_kNm;unity_abs_i_Mz_kNm;unity_abs_j_N_kN;unity_abs_j_Vy_kN;unity_abs_j_Vz_kN;unity_abs_j_T_kNm;unity_abs_j_My_kNm;unity_abs_j_Mz_kNm
161;G;beam_y;60x80;-0,0;0,0;82,34570765;138,60162948;-6,12710248;0,0;0,0;0,0;49,02979235;-17,83143655;6,12710248;0,0;0,0;0,0;82,34570765;-6,12710248;-138,60162948;0,0;0,0;-0,0;49,02979235;6,12710248;17,83143655;0,0;0,0;0,0;82,34570765;6,12710248;138,60162948;0,0;0,0;0,0;49,02979235;6,12710248;17,83143655;0,0
162;G;beam_y;60x80;0,0;0,0;93,29142811;143,08424571;5,19117609;-0,0;-0,0;0,0;83,71977189;-100,49037555;-5,19117609;-0,0;0,0;-0,0;93,29142811;5,19117609;-143,08424571;-0,0;0,0;0,0;83,71977189;-5,19117609;100,49037555;-0,0;0,0;0,0;93,29142811;5,19117609;143,08424571;0,0;0,0;0,0;83,71977189;5,19117609;100,49037555;0,0
163;G;beam_y;60x80;-0,0;0,0;68,38343493;123,40768105;2,67356697;0,0;0,0;0,0;34,06390127;1,00062847;-2,67356697;0,0;0,0;0,0;68,38343493;2,67356697;-123,40768105;0,0;0,0;-0,0;34,06390127;-2,67356697;-1,00062847;0,0;0,0;0,0;68,38343493;2,67356697;123,40768105;0,0;0,0;0,0;34,06390127;2,67356697;1,00062847;0,0
164;G;beam_y;60x80;0,0;0,0;73,30338207;117,24670479;-0,9654169;-0,0;-0,0;0,0;62,11298693;-67,44944638;0,9654169;-0,0;0,0;-0,0;73,30338207;-0,9654169;-117,24670479;-0,0;0,0;0,0;62,11298693;0,9654169;67,44944638;-0,0;0,0;0,0;73,30338207;0,9654169;117,24670479;0,0;0,0;0,0;62,11298693;0,9654169;67,44944638;0,0
165;G;beam_x;60x80;0,0;0,0;156,58083065;33,08967012;304,80422632;-0,0;0,0;-0,0;-76,76979953;-33,08967012;278,57234911;-0,0;0,0;-0,0;156,58083065;-33,08967012;-304,80422632;-0,0;0,0;0,0;-76,76979953;33,08967012;-278,57234911;-0,0;0,0;0,0;156,58083065;33,08967012;304,80422632;0,0;0,0;0,0;76,76979953;33,08967012;278,57234911;0,0
166;G;beam_x;60x80;0,0;-0,0;119,57627452;48,50068898;263,48110402;0,0;-0,0;0,0;-85,00377452;-48,50068898;247,96901858;0,0;0,0;0,0;119,57627452;-48,50068898;-263,48110402;0,0;0,0;-0,0;-85,00377452;48,50068898;-247,96901858;0,0;0,0;0,0;119,57627452;48,50068898;263,48110402;0,0;0,0;0,0;85,00377452;48,50068898;247,96901858;0,0
167;G;beam_x;60x80;0,0;0,0;22,4007579;-5,68357623;64,4296228;-0,0;0,0;-0,0;12,1717421;5,68357623;-38,85708329;-0,0;0,0;-0,0;22,4007579;5,68357623;-64,4296228;-0,0;0,0;0,0;12,1717421;-5,68357623;38,85708329;-0,0;0,0;0,0;22,4007579;5,68357623;64,4296228;0,0;0,0;0,0;12,1717421;5,68357623;38,85708329;0,0
168;G;beam_x;60x80;0,0;0,0;217,55181505;10,80678114;478,35084564;-0,0;0,0;-0,0;-148,40681505;-10,80678114;436,54572961;-0,0;0,0;-0,0;217,55181505;-10,80678114;-478,35084564;-0,0;0,0;0,0;-148,40681505;10,80678114;-436,54572961;-0,0;0,0;0,0;217,55181505;10,80678114;478,35084564;0,0;0,0;0,0;148,40681505;10,80678114;436,54572961;0,0
169;G;beam_x;60x80;0,0;-0,0;221,98187026;18,51112055;483,80858916;0,0;-0,0;0,0;-152,83687026;-18,51112055;453,23826213;0,0;0,0;0,0;221,98187026;-18,51112055;-483,80858916;0,0;0,0;-0,0;-152,83687026;18,51112055;-453,23826213;0,0;0,0;0,0;221,98187026;18,51112055;483,80858916;0,0;0,0;0,0;152,83687026;18,51112055;453,23826213;0,0
170;G;beam_x;60x80;0,0;0,0;48,42075934;-3,20631475;119,69198537;-0,0;0,0;-0,0;20,72424066;3,20631475;-50,45068868;-0,0;0,0;-0,0;48,42075934;3,20631475;-119,69198537;-0,0;0,0;0,0;20,72424066;-3,20631475;50,45068868;-0,0;0,0;0,0;48,42075934;3,20631475;119,69198537;0,0;0,0;0,0;20,72424066;3,20631475;50,45068868;0,0
171;G;beam_x;60x80;0,0;0,0;126,75066728;-35,27405778;281,07456819;-0,0;0,0;-0,0;-92,17816728;35,27405778;266,24751824;-0,0;0,0;-0,0;126,75066728;35,27405778;-281,07456819;-0,0;0,0;0,0;-92,17816728;-35,27405778;-266,24751824;-0,0;0,0;0,0;126,75066728;35,27405778;281,07456819;0,0;0,0;0,0;92,17816728;35,27405778;266,24751824;0,0
172;G;beam_x;60x80;0,0;-0,0;132,74791179;-33,9688514;287,76367679;0,0;-0,0;0,0;-98,17541179;33,9688514;289,54463217;0,0;0,0;0,0;132,74791179;33,9688514;-287,76367679;0,0;0,0;-0,0;-98,17541179;-33,9688514;-289,54463217;0,0;0,0;0,0;132,74791179;33,9688514;287,76367679;0,0;0,0;0,0;98,17541179;33,9688514;289,54463217;0,0
173;G;beam_x;60x80;0,0;0,0;20,00051839;7,37717773;61,79978424;-0,0;0,0;-0,0;14,57198161;-7,37717773;-48,2284423;-0,0;0,0;-0,0;20,00051839;-7,37717773;-61,79978424;-0,0;0,0;0,0;14,57198161;7,37717773;48,2284423;-0,0;0,0;0,0;20,00051839;7,37717773;61,79978424;0,0;0,0;0,0;14,57198161;7,37717773;48,2284423;0,0
174;G;beam_y;60x80;0,0;0,0;71,27599151;103,28973607;-7,65344325;-0,0;-0,0;0,0;60,09950849;-62,77498509;7,65344325;-0,0;0,0;-0,0;71,27599151;-7,65344325;-103,28973607;-0,0;0,0;0,0;60,09950849;7,65344325;62,77498509;-0,0;0,0;0,0;71,27599151;7,65344325;103,28973607;0,0;0,0;0,0;60,09950849;7,65344325;62,77498509;0,0
175;G;beam_y;60x80;0,0;0,0;95,0333303;134,2097595;-0,31500164;-0,0;-0,0;0,0;81,9778697;-76,11295981;0,31500164;-0,0;0,0;-0,0;95,0333303;-0,31500164;-134,2097595;-0,0;0,0;0,0;81,9778697;0,31500164;76,11295981;-0,0;0,0;0,0;95,0333303;0,31500164;134,2097595;0,0;0,0;0,0;81,9778697;0,31500164;76,11295981;0,0
176;G;beam_y;60x80;0,0;0,0;73,89254295;113,52908568;8,77184451;-0,0;-0,0;0,0;57,48295705;-54,04433676;-8,77184451;-0,0;0,0;-0,0;73,89254295;8,77184451;-113,52908568;-0,0;0,0;0,0;57,48295705;-8,77184451;54,04433676;-0,0;0,0;0,0;73,89254295;8,77184451;113,52908568;0,0;0,0;0,0;57,48295705;8,77184451;54,04433676;0,0
177;G;beam_y;60x80;0,0;0,0;95,65985901;136,39843085;1,42088755;-0,0;-0,0;0,0;81,35134099;-72,72552565;-1,42088755;-0,0;0,0;-0,0;95,65985901;1,42088755;-136,39843085;-0,0;0,0;0,0;81,35134099;-1,42088755;72,72552565;-0,0;0,0;0,0;95,65985901;1,42088755;136,39843085;0,0;0,0;0,0;81,35134099;1,42088755;72,72552565;0,0
178;G;beam_y;60x80;0,0;0,0;74,36280647;107,64857855;-11,51031931;-0,0;-0,0;0,0;57,01269353;-44,75441915;11,51031931;-0,0;0,0;-0,0;74,36280647;-11,51031931;-107,64857855;-0,0;0,0;0,0;57,01269353;11,51031931;44,75441915;-0,0;0,0;0,0;74,36280647;11,51031931;107,64857855;0,0;0,0;0,0;57,01269353;11,51031931;44,75441915;0,0
179;G;beam_y;60x80;0,0;0,0;96,73977146;144,60600297;8,61801973;-0,0;-0,0;0,0;80,27142854;-71,321877;-8,61801973;-0,0;0,0;-0,0;96,73977146;8,61801973;-144,60600297;-0,0;0,0;0,0;80,27142854;-8,61801973;71,321877;-0,0;0,0;0,0;96,73977146;8,61801973;144,60600297;0,0;0,0;0,0;80,27142854;8,61801973;71,321877;0,0
180;G;beam_y;60x80;0,0;0,0;62,49637251;101,23036636;2,13360254;-0,0;-0,0;0,0;39,95096369;-19,50325941;-2,13360254;-0,0;0,0;-0,0;62,49637251;2,13360254;-101,23036636;-0,0;0,0;0,0;39,95096369;-2,13360254;19,50325941;-0,0;0,0;0,0;62,49637251;2,13360254;101,23036636;0,0;0,0;0,0;39,95096369;2,13360254;19,50325941;0,0
181;G;beam_y;60x80;0,0;0,0;75,39578104;117,04134331;-0,52697804;-0,0;-0,0;0,0;60,02058796;-48,62173407;0,52697804;-0,0;0,0;-0,0;75,39578104;-0,52697804;-117,04134331;-0,0;0,0;0,0;60,02058796;0,52697804;48,62173407;-0,0;0,0;0,0;75,39578104;0,52697804;117,04134331;0,0;0,0;0,0;60,02058796;0,52697804;48,62173407;0,0
182;G;beam_x;60x80;0,0;0,0;161,70523773;23,11855274;342,9151652;-0,0;0,0;-0,0;-104,8380388;-23,11855274;323,44302611;-0,0;0,0;-0,0;161,70523773;-23,11855274;-342,9151652;-0,0;0,0;0,0;-104,8380388;23,11855274;-323,44302611;-0,0;0,0;0,0;161,70523773;23,11855274;342,9151652;0,0;0,0;0,0;104,8380388;23,11855274;323,44302611;0,0
183;G;beam_x;60x80;0,0;0,0;200,92054577;6,62086563;414,01849554;-0,0;0,0;-0,0;-140,41853248;-6,62086563;439,32920008;-0,0;0,0;-0,0;200,92054577;-6,62086563;-414,01849554;-0,0;0,0;0,0;-140,41853248;6,62086563;-439,32920008;-0,0;0,0;0,0;200,92054577;6,62086563;414,01849554;0,0;0,0;0,0;140,41853248;6,62086563;439,32920008;0,0
184;G;beam_x;60x80;0,0;0,0;122,90886597;-45,08704845;253,0809983;-0,0;0,0;-0,0;-88,33636597;45,08704845;275,03208157;-0,0;0,0;-0,0;122,90886597;45,08704845;-253,0809983;-0,0;0,0;0,0;-88,33636597;-45,08704845;-275,03208157;-0,0;0,0;0,0;122,90886597;45,08704845;253,0809983;0,0;0,0;0,0;88,33636597;45,08704845;275,03208157;0,0
185;G;beam_x;60x80;0,0;-0,0;140,95088242;26,54746315;285,59024897;0,0;-0,0;0,0;-84,08368349;-26,54746315;276,99616582;0,0;0,0;0,0;140,95088242;-26,54746315;-285,59024897;0,0;0,0;-0,0;-84,08368349;26,54746315;-276,99616582;0,0;0,0;0,0;140,95088242;26,54746315;285,59024897;0,0;0,0;0,0;84,08368349;26,54746315;276,99616582;0,0
186;G;beam_x;60x80;0,0;-0,0;197,86149818;16,5428799;413,27978932;0,0;-0,0;0,0;-137,35948489;-16,5428799;424,77266836;0,0;0,0;0,0;197,86149818;-16,5428799;-413,27978932;0,0;0,0;-0,0;-137,35948489;16,5428799;-424,77266836;0,0;0,0;0,0;197,86149818;16,5428799;413,27978932;0,0;0,0;0,0;137,35948489;16,5428799;424,77266836;0,0
187;G;beam_x;60x80;0,0;-0,0;122,24595304;-47,42287367;246,42746247;0,0;-0,0;0,0;-87,67345304;47,42287367;278,37105271;0,0;0,0;0,0;122,24595304;47,42287367;-246,42746247;0,0;0,0;-0,0;-87,67345304;-47,42287367;-278,37105271;0,0;0,0;0,0;122,24595304;47,42287367;246,42746247;0,0;0,0;0,0;87,67345304;47,42287367;278,37105271;0,0
188;G;beam_x;60x80;0,0;0,0;232,37696253;38,34478994;357,50050175;-0,0;0,0;-0,0;-219,44076277;-38,34478994;139,49899608;-0,0;0,0;-0,0;232,37696253;-38,34478994;-357,50050175;-0,0;0,0;0,0;-219,44076277;38,34478994;-139,49899608;-0,0;0,0;0,0;232,37696253;38,34478994;357,50050175;0,0;0,0;0,0;219,44076277;38,34478994;139,49899608;0,0
189;G;beam_x;60x80;0,0;0,0;268,74008809;12,56634013;468,72518442;-0,0;0,0;-0,0;-242,06450025;-12,56634013;93,15986276;-0,0;0,0;-0,0;268,74008809;-12,56634013;-468,72518442;-0,0;0,0;0,0;-242,06450025;12,56634013;-93,15986276;-0,0;0,0;0,0;268,74008809;12,56634013;468,72518442;0,0;0,0;0,0;242,06450025;12,56634013;93,15986276;0,0
190;G;beam_x;60x80;0,0;-0,0;121,91437582;-49,83821373;240,30872007;0,0;-0,0;0,0;-87,34187582;49,83821373;282,83190903;0,0;0,0;0,0;121,91437582;49,83821373;-240,30872007;0,0;0,0;-0,0;-87,34187582;-49,83821373;-282,83190903;0,0;0,0;0,0;121,91437582;49,83821373;240,30872007;0,0;0,0;0,0;87,34187582;49,83821373;282,83190903;0,0
191;G;beam_x;60x80;0,0;-0,0;107,36543794;32,54017289;206,37869195;0,0;-0,0;0,0;-72,79293794;-32,54017289;244,01724773;0,0;0,0;0,0;107,36543794;-32,54017289;-206,37869195;0,0;0,0;-0,0;-72,79293794;32,54017289;-244,01724773;0,0;0,0;0,0;107,36543794;32,54017289;206,37869195;0,0;0,0;0,0;72,79293794;32,54017289;244,01724773;0,0
192;G;beam_x;60x80;0,0;-0,0;202,73732663;16,36602903;399,64444575;0,0;-0,0;0,0;-133,59232663;-16,36602903;441,17968743;0,0;0,0;0,0;202,73732663;-16,36602903;-399,64444575;0,0;0,0;-0,0;-133,59232663;16,36602903;-441,17968743;0,0;0,0;0,0;202,73732663;16,36602903;399,64444575;0,0;0,0;0,0;133,59232663;16,36602903;441,17968743;0,0
193;G;beam_x;60x80;0,0;-0,0;118,76487573;-39,00485113;222,34101155;0,0;-0,0;0,0;-84,19237573;39,00485113;285,0521171;0,0;0,0;0,0;118,76487573;39,00485113;-222,34101155;0,0;0,0;-0,0;-84,19237573;-39,00485113;-285,0521171;0,0;0,0;0,0;118,76487573;39,00485113;222,34101155;0,0;0,0;0,0;84,19237573;39,00485113;285,0521171;0,0
194;G;beam_x;60x80;0,0;-0,0;54,18149153;29,91338223;85,4277897;0,0;-0,0;0,0;-46,48812541;-29,91338223;42,9259719;0,0;0,0;0,0;54,18149153;-29,91338223;-85,4277897;0,0;0,0;-0,0;-46,48812541;29,91338223;-42,9259719;0,0;0,0;0,0;54,18149153;29,91338223;85,4277897;0,0;0,0;0,0;46,48812541;29,91338223;42,9259719;0,0
195;G;beam_x;60x80;0,0;-0,0;94,07260907;19,77325621;143,00786568;0,0;-0,0;0,0;-78,68587683;-19,77325621;77,25920385;0,0;0,0;0,0;94,07260907;-19,77325621;-143,00786568;0,0;0,0;-0,0;-78,68587683;19,77325621;-77,25920385;0,0;0,0;0,0;94,07260907;19,77325621;143,00786568;0,0;0,0;0,0;78,68587683;19,77325621;77,25920385;0,0
196;G;beam_x;60x80;0,0;-0,0;60,35039795;-28,86335905;96,04273215;0,0;-0,0;0,0;-52,65703183;28,86335905;48,04174082;0,0;0,0;0,0;60,35039795;28,86335905;-96,04273215;0,0;0,0;-0,0;-52,65703183;-28,86335905;-48,04174082;0,0;0,0;0,0;60,35039795;28,86335905;96,04273215;0,0;0,0;0,0;52,65703183;28,86335905;48,04174082;0,0
197;G;beam_x;60x80;0,0;-0,0;25,8151435;9,86062016;45,77322978;0,0;-0,0;0,0;-18,12177738;-9,86062016;10,24634434;0,0;0,0;0,0;25,8151435;-9,86062016;-45,77322978;0,0;0,0;-0,0;-18,12177738;9,86062016;-10,24634434;0,0;0,0;0,0;25,8151435;9,86062016;45,77322978;0,0;0,0;0,0;18,12177738;9,86062016;10,24634434;0,0
198;G;beam_x;60x80;0,0;-0,0;44,13169073;4,09679031;75,54479645;0,0;-0,0;0,0;-28,74495849;-4,09679031;17,3729313;0,0;0,0;0,0;44,13169073;-4,09679031;-75,54479645;0,0;0,0;-0,0;-28,74495849;4,09679031;-17,3729313;0,0;0,0;0,0;44,13169073;4,09679031;75,54479645;0,0;0,0;0,0;28,74495849;4,09679031;17,3729313;0,0
199;G;beam_x;60x80;0,0;-0,0;29,42305943;-8,33296829;52,89631938;0,0;-0,0;0,0;-21,72969332;8,33296829;12,32344038;0,0;0,0;0,0;29,42305943;8,33296829;-52,89631938;0,0;0,0;-0,0;-21,72969332;-8,33296829;-12,32344038;0,0;0,0;0,0;29,42305943;8,33296829;52,89631938;0,0;0,0;0,0;21,72969332;8,33296829;12,32344038;0,0
200;G;beam_y;60x80;-0,0;0,0;25,93575159;47,16240932;0,91014402;0,0;0,0;0,0;9,67783061;11,77255424;-0,91014402;0,0;0,0;0,0;25,93575159;0,91014402;-47,16240932;0,0;0,0;-0,0;9,67783061;-0,91014402;-11,77255424;0,0;0,0;0,0;25,93575159;0,91014402;47,16240932;0,0;0,0;0,0;9,67783061;0,91014402;11,77255424;0,0
201;G;beam_y;60x80;0,0;0,0;25,41256647;27,39254686;0,5993058;-0,0;-0,0;0,0;19,95411293;-3,10242862;-0,5993058;-0,0;0,0;-0,0;25,41256647;0,5993058;-27,39254686;-0,0;0,0;0,0;19,95411293;-0,5993058;3,10242862;-0,0;0,0;0,0;25,41256647;0,5993058;27,39254686;0,0;0,0;0,0;19,95411293;0,5993058;3,10242862;0,0
202;G;beam_y;60x80;0,0;0,0;24,00979722;39,33761468;4,39343423;-0,0;-0,0;0,0;11,60378498;5,63417972;-4,39343423;-0,0;0,0;-0,0;24,00979722;4,39343423;-39,33761468;-0,0;0,0;0,0;11,60378498;-4,39343423;-5,63417972;-0,0;0,0;0,0;24,00979722;4,39343423;39,33761468;0,0;0,0;0,0;11,60378498;4,39343423;5,63417972;0,0
203;G;beam_y;60x80;0,0;0,0;25,59711476;25,12573196;-1,99223701;-0,0;-0,0;0,0;19,76956464;0,80686605;1,99223701;-0,0;0,0;-0,0;25,59711476;-1,99223701;-25,12573196;-0,0;0,0;0,0;19,76956464;1,99223701;-0,80686605;-0,0;0,0;0,0;25,59711476;1,99223701;25,12573196;0,0;0,0;0,0;19,76956464;1,99223701;0,80686605;0,0
204;G;beam_y;60x80;0,0;0,0;52,56761313;54,77383089;-14,73155368;-0,0;-0,0;0,0;54,47562308;-61,69036694;14,73155368;-0,0;0,0;-0,0;52,56761313;-14,73155368;-54,77383089;-0,0;0,0;0,0;54,47562308;14,73155368;61,69036694;-0,0;0,0;0,0;52,56761313;14,73155368;54,77383089;0,0;0,0;0,0;54,47562308;14,73155368;61,69036694;0,0
205;G;beam_y;60x80;-0,0;0,0;89,34800437;94,9475704;-2,87930808;0,0;0,0;0,0;87,66319563;-87,45017149;2,87930808;0,0;0,0;0,0;89,34800437;-2,87930808;-94,9475704;0,0;0,0;-0,0;87,66319563;2,87930808;87,45017149;0,0;0,0;0,0;89,34800437;2,87930808;94,9475704;0,0;0,0;0,0;87,66319563;2,87930808;87,45017149;0,0
206;G;beam_y;60x80;0,0;0,0;69,22924674;78,75896764;2,27464152;-0,0;-0,0;0,0;62,14625326;-53,08311626;-2,27464152;-0,0;0,0;-0,0;69,22924674;2,27464152;-78,75896764;-0,0;0,0;0,0;62,14625326;-2,27464152;53,08311626;-0,0;0,0;0,0;69,22924674;2,27464152;78,75896764;0,0;0,0;0,0;62,14625326;2,27464152;53,08311626;0,0
207;G;beam_y;60x80;-0,0;0,0;88,10633484;88,00417316;0,26420482;0,0;0,0;0,0;88,90486516;-91,55763304;-0,26420482;0,0;0,0;0,0;88,10633484;0,26420482;-88,00417316;0,0;0,0;-0,0;88,90486516;-0,26420482;91,55763304;0,0;0,0;0,0;88,10633484;0,26420482;88,00417316;0,0;0,0;0,0;88,90486516;0,26420482;91,55763304;0,0
208;G;beam_y;60x80;-0,0;0,0;72,01325426;88,3559707;0,92963286;0,0;0,0;0,0;59,36224574;-42,49606484;-0,92963286;0,0;0,0;0,0;72,01325426;0,92963286;-88,3559707;0,0;0,0;-0,0;59,36224574;-0,92963286;42,49606484;0,0;0,0;0,0;72,01325426;0,92963286;88,3559707;0,0;0,0;0,0;59,36224574;0,92963286;42,49606484;0,0
209;G;beam_y;60x80;-0,0;0,0;88,54348797;84,13218238;0,53413542;0,0;0,0;0,0;88,46771203;-83,79497943;-0,53413542;0,0;0,0;0,0;88,54348797;0,53413542;-84,13218238;0,0;0,0;-0,0;88,46771203;-0,53413542;83,79497943;0,0;0,0;0,0;88,54348797;0,53413542;84,13218238;0,0;0,0;0,0;88,46771203;0,53413542;83,79497943;0,0
210;G;beam_y;60x80;-0,0;0,0;72,79672086;89,91227345;2,94563397;0,0;0,0;0,0;58,57877914;-38,37223473;-2,94563397;0,0;0,0;0,0;72,79672086;2,94563397;-89,91227345;0,0;0,0;-0,0;58,57877914;-2,94563397;38,37223473;0,0;0,0;0,0;72,79672086;2,94563397;89,91227345;0,0;0,0;0,0;58,57877914;2,94563397;38,37223473;0,0
211;G;beam_y;60x80;0,0;0,0;87,8661949;82,41055034;1,01034118;-0,0;-0,0;0,0;89,1450051;-88,10125569;-1,01034118;-0,0;0,0;-0,0;87,8661949;1,01034118;-82,41055034;-0,0;0,0;0,0;89,1450051;-1,01034118;88,10125569;-0,0;0,0;0,0;87,8661949;1,01034118;82,41055034;0,0;0,0;0,0;89,1450051;1,01034118;88,10125569;0,0
212;G;beam_y;60x80;0,0;0,0;71,95857923;86,63148546;3,84003;-0,0;-0,0;0,0;59,41692077;-41,16797353;-3,84003;-0,0;0,0;-0,0;71,95857923;3,84003;-86,63148546;-0,0;0,0;0,0;59,41692077;-3,84003;41,16797353;-0,0;0,0;0,0;71,95857923;3,84003;86,63148546;0,0;0,0;0,0;59,41692077;3,84003;41,16797353;0,0
213;G;beam_y;60x80;0,0;0,0;89,19009615;79,25882238;0,38647733;-0,0;-0,0;0,0;87,82110385;-73,16680661;-0,38647733;-0,0;0,0;-0,0;89,19009615;0,38647733;-79,25882238;-0,0;0,0;0,0;87,82110385;-0,38647733;73,16680661;-0,0;0,0;0,0;89,19009615;0,38647733;79,25882238;0,0;0,0;0,0;87,82110385;0,38647733;73,16680661;0,0
214;G;beam_y;60x80;0,0;0,0;68,3512268;73,70435802;-2,17829938;-0,0;-0,0;0,0;63,0242732;-54,3941512;2,17829938;-0,0;0,0;-0,0;68,3512268;-2,17829938;-73,70435802;-0,0;0,0;0,0;63,0242732;2,17829938;54,3941512;-0,0;0,0;0,0;68,3512268;2,17829938;73,70435802;0,0;0,0;0,0;63,0242732;2,17829938;54,3941512;0,0
215;G;beam_y;60x80;-0,0;0,0;89,99730851;92,55317538;-1,06417115;0,0;0,0;0,0;87,01389149;-79,2769696;1,06417115;0,0;0,0;0,0;89,99730851;-1,06417115;-92,55317538;0,0;0,0;-0,0;87,01389149;1,06417115;79,2769696;0,0;0,0;0,0;89,99730851;1,06417115;92,55317538;0,0;0,0;0,0;87,01389149;1,06417115;79,2769696;0,0
216;G;beam_y;60x80;-0,0;0,0;73,51215047;120,18657032;0,03032204;0,0;0,0;0,0;57,86334953;-63,45966688;-0,03032204;0,0;0,0;0,0;73,51215047;0,03032204;-120,18657032;0,0;0,0;-0,0;57,86334953;-0,03032204;63,45966688;0,0;0,0;0,0;73,51215047;0,03032204;120,18657032;0,0;0,0;0,0;57,86334953;0,03032204;63,45966688;0,0
217;G;beam_y;60x80;-0,0;0,0;89,8336267;93,35987277;-0,48166133;0,0;0,0;0,0;87,1775733;-81,54043516;0,48166133;0,0;0,0;0,0;89,8336267;-0,48166133;-93,35987277;0,0;0,0;-0,0;87,1775733;0,48166133;81,54043516;0,0;0,0;0,0;89,8336267;0,48166133;93,35987277;0,0;0,0;0,0;87,1775733;0,48166133;81,54043516;0,0
218;G;beam_y;60x80;-0,0;0,0;68,00346954;74,50356231;0,8108382;0,0;0,0;0,0;63,37203046;-57,71459566;-0,8108382;0,0;0,0;0,0;68,00346954;0,8108382;-74,50356231;0,0;0,0;-0,0;63,37203046;-0,8108382;57,71459566;0,0;0,0;0,0;68,00346954;0,8108382;74,50356231;0,0;0,0;0,0;63,37203046;0,8108382;57,71459566;0,0
219;G;beam_y;60x80;0,0;0,0;88,75922254;89,36438943;0,22452913;-0,0;-0,0;0,0;88,25197746;-87,1071488;-0,22452913;-0,0;0,0;-0,0;88,75922254;0,22452913;-89,36438943;-0,0;0,0;0,0;88,25197746;-0,22452913;87,1071488;-0,0;0,0;0,0;88,75922254;0,22452913;89,36438943;0,0;0,0;0,0;88,25197746;0,22452913;87,1071488;0,0
220;G;beam_y;60x80;0,0;0,0;65,34847358;67,02603199;1,11899193;-0,0;-0,0;0,0;66,02702642;-69,48578602;-1,11899193;-0,0;0,0;-0,0;65,34847358;1,11899193;-67,02603199;-0,0;0,0;0,0;66,02702642;-1,11899193;69,48578602;-0,0;0,0;0,0;65,34847358;1,11899193;67,02603199;0,0;0,0;0,0;66,02702642;1,11899193;69,48578602;0,0
221;G;beam_y;60x80;0,0;0,0;90,87403479;90,8084793;0,22029179;-0,0;-0,0;0,0;86,13716521;-69,72940971;-0,22029179;-0,0;0,0;-0,0;90,87403479;0,22029179;-90,8084793;-0,0;0,0;0,0;86,13716521;-0,22029179;69,72940971;-0,0;0,0;0,0;90,87403479;0,22029179;90,8084793;0,0;0,0;0,0;86,13716521;0,22029179;69,72940971;0,0
222;G;beam_y;60x80;-0,0;0,0;57,35543061;72,10348256;-5,89138375;0,0;0,0;0,0;49,6878056;-44,30834191;5,89138375;0,0;0,0;0,0;57,35543061;-5,89138375;-72,10348256;0,0;0,0;-0,0;49,6878056;5,89138375;44,30834191;0,0;0,0;0,0;57,35543061;5,89138375;72,10348256;0,0;0,0;0,0;49,6878056;5,89138375;44,30834191;0,0
223;G;beam_y;60x80;-0,0;0,0;87,63967015;82,74076912;-3,32835586;0,0;0,0;0,0;89,37152985;-90,44754477;3,32835586;0,0;0,0;0,0;87,63967015;-3,32835586;-82,74076912;0,0;0,0;-0,0;89,37152985;3,32835586;90,44754477;0,0;0,0;0,0;87,63967015;3,32835586;82,74076912;0,0;0,0;0,0;89,37152985;3,32835586;90,44754477;0,0
224;G;beam_y;60x80;-0,0;0,0;60,20500074;73,52201132;0,90617778;0,0;0,0;0,0;50,78655326;-39,38013919;-0,90617778;0,0;0,0;0,0;60,20500074;0,90617778;-73,52201132;0,0;0,0;-0,0;50,78655326;-0,90617778;39,38013919;0,0;0,0;0,0;60,20500074;0,90617778;73,52201132;0,0;0,0;0,0;50,78655326;0,90617778;39,38013919;0,0
225;G;beam_y;60x80;0,0;0,0;86,53903479;77,51073696;5,54106321;-0,0;-0,0;0,0;90,47216521;-95,01316729;-5,54106321;-0,0;0,0;-0,0;86,53903479;5,54106321;-77,51073696;-0,0;0,0;0,0;90,47216521;-5,54106321;95,01316729;-0,0;0,0;0,0;86,53903479;5,54106321;77,51073696;0,0;0,0;0,0;90,47216521;5,54106321;95,01316729;0,0
226;G;beam_y;60x80;0,0;0,0;70,47037;80,18920685;-4,19559937;-0,0;-0,0;0,0;60,90513;-45,51521187;4,19559937;-0,0;0,0;-0,0;70,47037;-4,19559937;-80,18920685;-0,0;0,0;0,0;60,90513;4,19559937;45,51521187;-0,0;0,0;0,0;70,47037;4,19559937;80,18920685;0,0;0,0;0,0;60,90513;4,19559937;45,51521187;0,0
227;G;beam_y;60x80;0,0;0,0;89,03447374;79,09860682;0,47738317;-0,0;-0,0;0,0;87,97672626;-74,39163052;-0,47738317;-0,0;0,0;-0,0;89,03447374;0,47738317;-79,09860682;-0,0;0,0;0,0;87,97672626;-0,47738317;74,39163052;-0,0;0,0;0,0;89,03447374;0,47738317;79,09860682;0,0;0,0;0,0;87,97672626;0,47738317;74,39163052;0,0
