elementTag;caso;tipo;seccion;global_i_Fx_kN;global_i_Fy_kN;global_i_Fz_kN;global_i_Mx_kNm;global_i_My_kNm;global_i_Mz_kNm;global_j_Fx_kN;global_j_Fy_kN;global_j_Fz_kN;global_j_Mx_kNm;global_j_My_kNm;global_j_Mz_kNm;local_i_N_kN;local_i_Vy_kN;local_i_Vz_kN;local_i_T_kNm;local_i_My_kNm;local_i_Mz_kNm;local_j_N_kN;local_j_Vy_kN;local_j_Vz_kN;local_j_T_kNm;local_j_My_kNm;local_j_Mz_kNm;unity_abs_i_N_kN;unity_abs_i_Vy_kN;unity_abs_i_Vz_kN;unity_abs_i_T_kNm;unity_abs_i_My_kNm;unity_abs_i_Mz_kNm;unity_abs_j_N_kN;unity_abs_j_Vy_kN;unity_abs_j_Vz_kN;unity_abs_j_T_kNm;unity_abs_j_My_kNm;unity_abs_j_Mz_kNm
311;Q;wall;30x356;163,28605974;-1,23491558;205,76364771;-100,69414526;198,25561716;-208,31095249;-163,28605974;1,23491558;-205,76364771;105,09044473;22,95637203;206,14985022;256,69301451;1,23491558;55,7647947;-231,36641949;-198,25561716;1,53093031;-256,69301451;-1,23491558;-55,7647947;231,36641949;-22,95637203;3,36782586;256,69301451;1,23491558;55,7647947;231,36641949;198,25561716;1,53093031;256,69301451;1,23491558;55,7647947;231,36641949;22,95637203;3,36782586
312;Q;wall;30x356;257,61285468;-0,97565001;307,79669103;-118,8146092;333,79245597;-243,07345958;-257,61285468;0,97565001;-307,79669103;122,28792322;44,66509739;241,36607207;389,87328348;0,97565001;95,40444821;-270,55729988;-333,79245597;0,60464353;-389,87328348;-0,97565001;-95,40444821;270,55729988;-44,66509739;3,26563842;389,87328348;0,97565001;95,40444821;270,55729988;333,79245597;0,60464353;389,87328348;0,97565001;95,40444821;270,55729988;44,66509739;3,26563842
313;Q;wall;30x356;352,43446793;-2,06690789;403,0873096;-126,37556725;480,72019086;-262,75530908;-352,43446793;2,06690789;-403,0873096;133,73375935;68,54372319;259,13822027;517,22097692;2,06690789;138,46261007;-291,55595842;-480,72019086;2,50191161;-517,22097692;-2,06690789;-138,46261007;291,55595842;-68,54372319;5,69725435;517,22097692;2,06690789;138,46261007;291,55595842;480,72019086;2,50191161;517,22097692;2,06690789;138,46261007;291,55595842;68,54372319;5,69725435
314;Q;wall;30x356;463,33516467;-1,42498399;504,90779908;-136,86384364;697,01962186;-280,8881986;-463,33516467;1,42498399;-504,90779908;141,93678664;68,86491599;278,39447662;657,52212416;1,42498399;193,06997858;-312,45592707;-697,01962186;1,08878244;-657,52212416;-1,42498399;-193,06997858;312,45592707;-68,86491599;4,56395142;657,52212416;1,42498399;193,06997858;312,45592707;697,01962186;1,08878244;657,52212416;1,42498399;193,06997858;312,45592707;68,86491599;4,56395142
315;Q;wall;25x795;12,93839907;-0,06909438;656,1465811;-0,22458836;613,74211098;0,0;-12,93839907;0,06909438;-656,1465811;0,47056434;-567,6814103;0,0;656,1465811;0,06909438;12,93839907;0,0;-613,74211098;-0,22458836;-656,1465811;-0,06909438;-12,93839907;0,0;567,6814103;0,47056434;656,1465811;0,06909438;12,93839907;0,0;613,74211098;0,22458836;656,1465811;0,06909438;12,93839907;0,0;567,6814103;0,47056434
316;Q;wall;25x795;22,91192241;-0,03577814;527,4853965;-0,47056434;567,6814103;0,0;-22,91192241;0,03577814;-527,4853965;0,5979345;-486,11496653;0,0;527,4853965;0,03577814;22,91192241;0,0;-567,6814103;-0,47056434;-527,4853965;-0,03577814;-22,91192241;0,0;486,11496653;0,5979345;527,4853965;0,03577814;22,91192241;0,0;567,6814103;0,47056434;527,4853965;0,03577814;22,91192241;0,0;486,11496653;0,5979345
317;Q;wall;25x795;31,19797751;0,10194787;398,32759735;-0,5979345;486,11496653;0,0;-31,19797751;-0,10194787;-398,32759735;0,2350001;-375,05016661;0,0;398,32759735;-0,10194787;31,19797751;0,0;-486,11496653;-0,5979345;-398,32759735;0,10194787;-31,19797751;0,0;375,05016661;0,2350001;398,32759735;0,10194787;31,19797751;0,0;486,11496653;0,5979345;398,32759735;0,10194787;31,19797751;0,0;375,05016661;0,2350001
318;Q;wall;25x795;56,96045786;-0,00899854;268,05160147;-0,2350001;375,05016661;0,0;-56,96045786;0,00899854;-268,05160147;0,26703489;-172,27093663;0,0;268,05160147;0,00899854;56,96045786;0,0;-375,05016661;-0,2350001;-268,05160147;-0,00899854;-56,96045786;0,0;172,27093663;0,26703489;268,05160147;0,00899854;56,96045786;0,0;375,05016661;0,2350001;268,05160147;0,00899854;56,96045786;0,0;172,27093663;0,26703489
319;Q;wall;25x795;48,39071254;0,0750098;137,84333152;-0,26703489;172,27093663;0,0;-48,39071254;-0,0750098;-137,84333152;0,0;0,0;0,0;137,84333152;-0,0750098;48,39071254;0,0;-172,27093663;-0,26703489;-137,84333152;0,0750098;-48,39071254;0,0;-0,0;0,0;137,84333152;0,0750098;48,39071254;0,0;172,27093663;0,26703489;137,84333152;0,0750098;48,39071254;0,0;0,0;0,0
320;Q;wall;25x585;-30,59040694;0,06349653;0,0;-0,23573047;158,16862189;1,67135785;30,59040694;-0,06349653;0,0;0,00968283;-267,07047058;-1,67135785;0,0;-0,06349653;-30,59040694;1,67135785;-158,16862189;-0,23573047;0,0;0,06349653;30,59040694;-1,67135785;267,07047058;0,00968283;0,0;0,06349653;30,59040694;1,67135785;158,16862189;0,23573047;0,0;0,06349653;30,59040694;1,67135785;267,07047058;0,00968283
321;Q;wall;25x585;21,11170396;-0,36199335;0,0;-0,00968283;267,07047058;4,94542269;-21,11170396;0,36199335;0,0;1,29837914;-191,91280447;-4,94542269;0,0;0,36199335;21,11170396;4,94542269;-267,07047058;-0,00968283;0,0;-0,36199335;-21,11170396;-4,94542269;191,91280447;1,29837914;0,0;0,36199335;21,11170396;4,94542269;267,07047058;0,00968283;0,0;0,36199335;21,11170396;4,94542269;191,91280447;1,29837914
322;Q;wall;25x585;-25,60805519;0,60350242;0,0;-1,29837914;191,91280447;-19,76308235;25,60805519;-0,60350242;0,0;-0,85008948;-283,07748094;19,76308235;0,0;-0,60350242;-25,60805519;-19,76308235;-191,91280447;-1,29837914;0,0;0,60350242;25,60805519;19,76308235;283,07748094;-0,85008948;0,0;0,60350242;25,60805519;19,76308235;191,91280447;1,29837914;0,0;0,60350242;25,60805519;19,76308235;283,07748094;0,85008948
323;Q;wall;25x585;32,64104604;-0,47109964;0,0;0,85008948;283,07748094;-24,86508995;-32,64104604;0,47109964;0,0;0,82702524;-166,87535705;24,86508995;0,0;0,47109964;32,64104604;-24,86508995;-283,07748094;0,85008948;0,0;-0,47109964;-32,64104604;24,86508995;166,87535705;0,82702524;0,0;0,47109964;32,64104604;24,86508995;283,07748094;0,85008948;0,0;0,47109964;32,64104604;24,86508995;166,87535705;0,82702524
324;Q;wall;25x585;46,87510029;0,23231046;0,0;-0,82702524;166,87535705;-8,94602194;-46,87510029;-0,23231046;0,0;0,0;0,0;8,94602194;0,0;-0,23231046;46,87510029;-8,94602194;-166,87535705;-0,82702524;0,0;0,23231046;-46,87510029;8,94602194;-0,0;0,0;0,0;0,23231046;46,87510029;8,94602194;166,87535705;0,82702524;0,0;0,23231046;46,87510029;8,94602194;0,0;0,0
325;Q;wall;30x2695;-2,77340903;0,05811633;0,0;-0,19850523;19,52548908;0,19609179;2,77340903;-0,05811633;0,0;-0,00838891;-29,39882524;-0,19609179;0,0;-0,05811633;-2,77340903;0,19609179;-19,52548908;-0,19850523;0,0;0,05811633;2,77340903;-0,19609179;29,39882524;-0,00838891;0,0;0,05811633;2,77340903;0,19609179;19,52548908;0,19850523;0,0;0,05811633;2,77340903;0,19609179;29,39882524;0,00838891
326;Q;wall;30x2695;0,03012919;-0,31081192;0,0;0,00838891;29,39882524;0,58022091;-0,03012919;0,31081192;0,0;1,09810152;-29,2915653;-0,58022091;0,0;0,31081192;0,03012919;0,58022091;-29,39882524;0,00838891;0,0;-0,31081192;-0,03012919;-0,58022091;29,2915653;1,09810152;0,0;0,31081192;0,03012919;0,58022091;29,39882524;0,00838891;0,0;0,31081192;0,03012919;0,58022091;29,2915653;1,09810152
327;Q;wall;30x2695;5,97459822;0,58977108;0,0;-1,09810152;29,2915653;-2,3187004;-5,97459822;-0,58977108;0,0;-1,00148354;-8,02199565;2,3187004;0,0;-0,58977108;5,97459822;-2,3187004;-29,2915653;-1,09810152;0,0;0,58977108;-5,97459822;2,3187004;8,02199565;-1,00148354;0,0;0,58977108;5,97459822;2,3187004;29,2915653;1,09810152;0,0;0,58977108;5,97459822;2,3187004;8,02199565;1,00148354
328;Q;wall;30x2695;-29,64506873;-0,80822346;0,0;1,00148354;8,02199565;-2,9172926;29,64506873;0,80822346;0,0;1,87579197;-113,55844034;2,9172926;0,0;0,80822346;-29,64506873;-2,9172926;-8,02199565;1,00148354;0,0;-0,80822346;29,64506873;2,9172926;113,55844034;1,87579197;0,0;0,80822346;29,64506873;2,9172926;8,02199565;1,00148354;0,0;0,80822346;29,64506873;2,9172926;113,55844034;1,87579197
329;Q;wall;30x2695;31,8984383;0,52690786;0,0;-1,87579197;113,55844034;-96,4381165;-31,8984383;-0,52690786;0,0;0,0;-0,0;96,4381165;0,0;-0,52690786;31,8984383;-96,4381165;-113,55844034;-1,87579197;0,0;0,52690786;-31,8984383;96,4381165;0,0;0,0;0,0;0,52690786;31,8984383;96,4381165;113,55844034;1,87579197;0,0;0,52690786;31,8984383;96,4381165;0,0;0,0
330;Q;wall;25x282;-3,22593414;0,02884907;0,0;-0,11364856;18,11381515;0,18721868;3,22593414;-0,02884907;0,0;0,01094587;-29,59814068;-0,18721868;0,0;-0,02884907;-3,22593414;0,18721868;-18,11381515;-0,11364856;0,0;0,02884907;3,22593414;-0,18721868;29,59814068;0,01094587;0,0;0,02884907;3,22593414;0,18721868;18,11381515;0,11364856;0,0;0,02884907;3,22593414;0,18721868;29,59814068;0,01094587
331;Q;wall;25x282;1,76829051;-0,16914805;0,0;-0,01094587;29,59814068;0,55396604;-1,76829051;0,16914805;0,0;0,61311292;-23,30302647;-0,55396604;0,0;0,16914805;1,76829051;0,55396604;-29,59814068;-0,01094587;0,0;-0,16914805;-1,76829051;-0,55396604;23,30302647;0,61311292;0,0;0,16914805;1,76829051;0,55396604;29,59814068;0,01094587;0,0;0,16914805;1,76829051;0,55396604;23,30302647;0,61311292
332;Q;wall;25x282;1,55009308;0,30093486;0,0;-0,61311292;23,30302647;-2,21377973;-1,55009308;-0,30093486;0,0;-0,45821518;-17,78469509;2,21377973;0,0;-0,30093486;1,55009308;-2,21377973;-23,30302647;-0,61311292;0,0;0,30093486;-1,55009308;2,21377973;17,78469509;-0,45821518;0,0;0,30093486;1,55009308;2,21377973;23,30302647;0,61311292;0,0;0,30093486;1,55009308;2,21377973;17,78469509;0,45821518
333;Q;wall;25x282;-14,9861695;-0,29329132;0,0;0,45821518;17,78469509;-2,78528578;14,9861695;0,29329132;0,0;0,58590193;-71,13545852;2,78528578;0,0;0,29329132;-14,9861695;-2,78528578;-17,78469509;0,45821518;0,0;-0,29329132;14,9861695;2,78528578;71,13545852;0,58590193;0,0;0,29329132;14,9861695;2,78528578;17,78469509;0,45821518;0,0;0,29329132;14,9861695;2,78528578;71,13545852;0,58590193
334;Q;wall;25x282;19,98187037;0,16457919;0,0;-0,58590193;71,13545852;-8,94602194;-19,98187037;-0,16457919;0,0;0,0;-0,0;8,94602194;0,0;-0,16457919;19,98187037;-8,94602194;-71,13545852;-0,58590193;0,0;0,16457919;-19,98187037;8,94602194;0,0;0,0;0,0;0,16457919;19,98187037;8,94602194;71,13545852;0,58590193;0,0;0,16457919;19,98187037;8,94602194;0,0;0,0
335;Q;beam_x;60x80;-4,52776911;-0,01665812;43,7869665;-0,0;-0,0;-0,0;4,52776911;0,01665812;-17,25677043;0,0;-158,71371602;-0,08662223;-4,52776911;-0,01665812;43,7869665;-0,0;-0,0;-0,0;4,52776911;0,01665812;-17,25677043;0,0;-158,71371602;-0,08662223;4,52776911;0,01665812;43,7869665;0,0;0,0;0,0;4,52776911;0,01665812;17,25677043;0,0;158,71371602;0,08662223
336;Q;beam_x;60x80;-2,32591038;-0,068863;44,10585304;-0,0;-0,0;-0,0;2,32591038;0,068863;-17,57565697;0,0;-160,37192603;-0,35808761;-2,32591038;-0,068863;44,10585304;-0,0;-0,0;-0,0;2,32591038;0,068863;-17,57565697;0,0;-160,37192603;-0,35808761;2,32591038;0,068863;44,10585304;0,0;0,0;0,0;2,32591038;0,068863;17,57565697;0,0;160,37192603;0,35808761
337;Q;beam_x;60x80;-16,49151116;0,0554732;44,52439798;-0,0;-0,0;-0,0;16,49151116;-0,0554732;-17,9942019;0,0;-162,5483597;0,28846065;-16,49151116;0,0554732;44,52439798;-0,0;-0,0;-0,0;16,49151116;-0,0554732;-17,9942019;0,0;-162,5483597;0,28846065;16,49151116;0,0554732;44,52439798;0,0;0,0;0,0;16,49151116;0,0554732;17,9942019;0,0;162,5483597;0,28846065
338;Q;beam_x;60x80;-6,15391284;-0,04200417;44,73133881;-0,0;0,0;-0,0;6,15391284;0,04200417;-18,20114273;0,0;-163,62445199;-0,21842168;-6,15391284;-0,04200417;44,73133881;-0,0;0,0;-0,0;6,15391284;0,04200417;-18,20114273;0,0;-163,62445199;-0,21842168;6,15391284;0,04200417;44,73133881;0,0;0,0;0,0;6,15391284;0,04200417;18,20114273;0,0;163,62445199;0,21842168
339;Q;beam_x;60x80;2,85513336;0,0375049;45,21151851;-0,0;0,0;0,0;-2,85513336;-0,0375049;-18,68132243;0,0;-166,12138643;0,19502548;2,85513336;0,0375049;45,21151851;-0,0;0,0;0,0;-2,85513336;-0,0375049;-18,68132243;0,0;-166,12138643;0,19502548;2,85513336;0,0375049;45,21151851;0,0;0,0;0,0;2,85513336;0,0375049;18,68132243;0,0;166,12138643;0,19502548
340;Q;beam_x;60x80;-5,44575423;-0,01665812;84,8742181;-0,0;-0,0;-0,0;5,44575423;0,01665812;-23,59833575;0,0;-282,02864001;-0,08662223;-5,44575423;-0,01665812;84,8742181;-0,0;-0,0;-0,0;5,44575423;0,01665812;-23,59833575;0,0;-282,02864001;-0,08662223;5,44575423;0,01665812;84,8742181;0,0;0,0;0,0;5,44575423;0,01665812;23,59833575;0,0;282,02864001;0,08662223
341;Q;beam_x;60x80;-5,96014472;-0,068863;85,0519461;-0,0;-0,0;0,0;5,96014472;0,068863;-23,77606375;0,0;-282,95282562;-0,35808761;-5,96014472;-0,068863;85,0519461;-0,0;-0,0;0,0;5,96014472;0,068863;-23,77606375;0,0;-282,95282562;-0,35808761;5,96014472;0,068863;85,0519461;0,0;0,0;0,0;5,96014472;0,068863;23,77606375;0,0;282,95282562;0,35808761
342;Q;beam_x;60x80;-9,27096919;0,0554732;85,7515979;-0,0;0,0;0,0;9,27096919;-0,0554732;-24,47571554;0,0;-286,59101494;0,28846065;-9,27096919;0,0554732;85,7515979;-0,0;0,0;0,0;9,27096919;-0,0554732;-24,47571554;0,0;-286,59101494;0,28846065;9,27096919;0,0554732;85,7515979;0,0;0,0;0,0;9,27096919;0,0554732;24,47571554;0,0;286,59101494;0,28846065
343;Q;beam_x;60x80;14,72365816;-0,04200417;85,47693115;0,0;-0,0;-0,0;-14,72365816;0,04200417;-24,20104879;-0,0;-285,16274784;-0,21842168;14,72365816;-0,04200417;85,47693115;0,0;-0,0;-0,0;-14,72365816;0,04200417;-24,20104879;-0,0;-285,16274784;-0,21842168;14,72365816;0,04200417;85,47693115;0,0;0,0;0,0;14,72365816;0,04200417;24,20104879;0,0;285,16274784;0,21842168
344;Q;beam_x;60x80;45,53557918;0,0375049;92,63181301;-0,0;-0,0;0,0;-45,53557918;-0,0375049;-39,57142086;0,0;-343,72840807;0,19502548;45,53557918;0,0375049;92,63181301;-0,0;-0,0;0,0;-45,53557918;-0,0375049;-39,57142086;0,0;-343,72840807;0,19502548;45,53557918;0,0375049;92,63181301;0,0;0,0;0,0;45,53557918;0,0375049;39,57142086;0,0;343,72840807;0,19502548
345;Q;beam_x;60x80;0,0;-0,0;72,90399973;-49,5038805;-138,39093979;-0,0;0,0;0,0;-35,78489973;49,5038805;-133,33130887;-0,0;0,0;-0,0;72,90399973;-49,5038805;-138,39093979;-0,0;0,0;0,0;-35,78489973;49,5038805;-133,33130887;-0,0;0,0;0,0;72,90399973;49,5038805;138,39093979;0,0;0,0;0,0;35,78489973;49,5038805;133,33130887;0,0
346;Q;beam_x;60x80;0,0;-0,0;75,16312009;-50,7236149;-151,00354559;-0,0;0,0;0,0;-38,04402009;50,7236149;-132,01430485;-0,0;0,0;-0,0;75,16312009;-50,7236149;-151,00354559;-0,0;0,0;0,0;-38,04402009;50,7236149;-132,01430485;-0,0;0,0;0,0;75,16312009;50,7236149;151,00354559;0,0;0,0;0,0;38,04402009;50,7236149;132,01430485;0,0
347;Q;beam_x;60x80;0,0;-0,0;76,01655206;-51,18058911;-154,1429518;-0,0;0,0;0,0;-38,89745206;51,18058911;-133,14205851;-0,0;0,0;-0,0;76,01655206;-51,18058911;-154,1429518;-0,0;0,0;0,0;-38,89745206;51,18058911;-133,14205851;-0,0;0,0;0,0;76,01655206;51,18058911;154,1429518;0,0;0,0;0,0;38,89745206;51,18058911;133,14205851;0,0
348;Q;beam_x;60x80;0,0;-0,0;78,50418981;-53,7163214;-169,07494219;-0,0;0,0;0,0;-41,38508981;53,7163214;-130,64825686;-0,0;0,0;-0,0;78,50418981;-53,7163214;-169,07494219;-0,0;0,0;0,0;-41,38508981;53,7163214;-130,64825686;-0,0;0,0;0,0;78,50418981;53,7163214;169,07494219;0,0;0,0;0,0;41,38508981;53,7163214;130,64825686;0,0
349;Q;beam_x;60x80;0,0;-0,0;79,40428331;-66,01921845;-155,83813543;-0,0;0,0;0,0;-53,42428331;66,01921845;-176,23328115;-0,0;0,0;-0,0;79,40428331;-66,01921845;-155,83813543;-0,0;0,0;0,0;-53,42428331;66,01921845;-176,23328115;-0,0;0,0;0,0;79,40428331;66,01921845;155,83813543;0,0;0,0;0,0;53,42428331;66,01921845;176,23328115;0,0
350;Q;beam_y;60x80;0,0;0,0;62,74254983;-79,64228784;5,2575769;0,0;-0,0;0,0;65,25745017;90,83359436;-5,2575769;0,0;0,0;0,0;62,74254983;-5,2575769;-79,64228784;0,0;0,0;-0,0;65,25745017;5,2575769;90,83359436;0,0;0,0;0,0;62,74254983;5,2575769;79,64228784;0,0;0,0;0,0;65,25745017;5,2575769;90,83359436;0,0
351;Q;beam_y;60x80;-0,0;0,0;49,18312297;-58,71678637;-2,80049693;-0,0;0,0;0,0;45,81687703;46,51414485;2,80049693;-0,0;0,0;-0,0;49,18312297;2,80049693;-58,71678637;-0,0;0,0;0,0;45,81687703;-2,80049693;46,51414485;-0,0;0,0;0,0;49,18312297;2,80049693;58,71678637;0,0;0,0;0,0;45,81687703;2,80049693;46,51414485;0,0
352;Q;beam_y;60x80;-0,0;0,0;64,99957414;-90,59581889;4,5471939;-0,0;0,0;0,0;63,00042586;81,69960907;-4,5471939;-0,0;0,0;-0,0;64,99957414;-4,5471939;-90,59581889;-0,0;0,0;0,0;63,00042586;4,5471939;81,69960907;-0,0;0,0;0,0;64,99957414;4,5471939;90,59581889;0,0;0,0;0,0;63,00042586;4,5471939;81,69960907;0,0
353;Q;beam_y;60x80;0,0;0,0;43,4460349;-38,1760677;-2,33208244;0,0;-0,0;0,0;51,5539651;67,56731471;2,33208244;0,0;0,0;0,0;43,4460349;2,33208244;-38,1760677;0,0;0,0;-0,0;51,5539651;-2,33208244;67,56731471;0,0;0,0;0,0;43,4460349;2,33208244;38,1760677;0,0;0,0;0,0;51,5539651;2,33208244;67,56731471;0,0
354;Q;beam_y;60x80;-0,0;0,0;66,07593321;-94,10433423;4,62502157;-0,0;0,0;0,0;61,92406679;75,62852866;-4,62502157;-0,0;0,0;-0,0;66,07593321;-4,62502157;-94,10433423;-0,0;0,0;0,0;61,92406679;4,62502157;75,62852866;-0,0;0,0;0,0;66,07593321;4,62502157;94,10433423;0,0;0,0;0,0;61,92406679;4,62502157;75,62852866;0,0
355;Q;beam_y;60x80;0,0;0,0;40,95058375;-28,46760688;-2,53582396;0,0;-0,0;0,0;54,04941625;75,9508747;2,53582396;0,0;0,0;0,0;40,95058375;2,53582396;-28,46760688;0,0;0,0;-0,0;54,04941625;-2,53582396;75,9508747;0,0;0,0;0,0;40,95058375;2,53582396;28,46760688;0,0;0,0;0,0;54,04941625;2,53582396;75,9508747;0,0
356;Q;beam_y;60x80;0,0;0,0;67,97269422;-104,75916343;4,26349679;0,0;0,0;0,0;60,02730578;69,4021849;-4,26349679;0,0;0,0;0,0;67,97269422;-4,26349679;-104,75916343;0,0;0,0;0,0;60,02730578;4,26349679;69,4021849;0,0;0,0;0,0;67,97269422;4,26349679;104,75916343;0,0;0,0;0,0;60,02730578;4,26349679;69,4021849;0,0
357;Q;beam_y;60x80;-0,0;0,0;37,20568681;-15,2888166;-1,64082284;-0,0;0,0;0,0;57,79431319;89,92258721;1,64082284;-0,0;0,0;-0,0;37,20568681;1,64082284;-15,2888166;-0,0;0,0;0,0;57,79431319;-1,64082284;89,92258721;-0,0;0,0;0,0;37,20568681;1,64082284;15,2888166;0,0;0,0;0,0;57,79431319;1,64082284;89,92258721;0,0
358;Q;beam_y;60x80;-0,0;0,0;63,53518063;-71,34526398;7,94161349;-0,0;0,0;0,0;64,46481937;75,48215637;-7,94161349;-0,0;0,0;-0,0;63,53518063;-7,94161349;-71,34526398;-0,0;0,0;0,0;64,46481937;7,94161349;75,48215637;-0,0;0,0;0,0;63,53518063;7,94161349;71,34526398;0,0;0,0;0,0;64,46481937;7,94161349;75,48215637;0,0
359;Q;beam_y;60x80;0,0;0,0;45,60077972;-41,59985701;-7,15737821;0,0;-0,0;0,0;49,39922028;55,36920406;7,15737821;0,0;0,0;0,0;45,60077972;7,15737821;-41,59985701;0,0;0,0;-0,0;49,39922028;-7,15737821;55,36920406;0,0;0,0;0,0;45,60077972;7,15737821;41,59985701;0,0;0,0;0,0;49,39922028;7,15737821;55,36920406;0,0
360;Q;beam_x;60x80;0,0;-0,0;50,30568774;18,06386804;-114,69349548;-0,0;0,0;0,0;-25,30568774;-18,06386804;-74,33494323;-0,0;0,0;-0,0;50,30568774;18,06386804;-114,69349548;-0,0;0,0;0,0;-25,30568774;-18,06386804;-74,33494323;-0,0;0,0;0,0;50,30568774;18,06386804;114,69349548;0,0;0,0;0,0;25,30568774;18,06386804;74,33494323;0,0
361;Q;beam_x;60x80;0,0;-0,0;112,24359894;9,68518626;-253,00620328;-0,0;0,0;0,0;-62,24359894;-9,68518626;-183,2117914;-0,0;0,0;-0,0;112,24359894;9,68518626;-253,00620328;-0,0;0,0;0,0;-62,24359894;-9,68518626;-183,2117914;-0,0;0,0;0,0;112,24359894;9,68518626;253,00620328;0,0;0,0;0,0;62,24359894;9,68518626;183,2117914;0,0
362;Q;beam_x;60x80;0,0;0,0;54,81423547;-29,49333946;113,3644133;-0,0;0,0;-0,0;-29,81423547;29,49333946;98,20676407;-0,0;0,0;-0,0;54,81423547;29,49333946;-113,3644133;-0,0;0,0;0,0;-29,81423547;-29,49333946;-98,20676407;-0,0;0,0;0,0;54,81423547;29,49333946;113,3644133;0,0;0,0;0,0;29,81423547;29,49333946;98,20676407;0,0
363;Q;beam_y;60x80;0,0;0,0;56,89373644;-71,31200679;2,19373608;0,0;-0,0;0,0;59,79376356;84,21712751;-2,19373608;0,0;0,0;0,0;56,89373644;-2,19373608;-71,31200679;0,0;0,0;-0,0;59,79376356;2,19373608;84,21712751;0,0;0,0;0,0;56,89373644;2,19373608;71,31200679;0,0;0,0;0,0;59,79376356;2,19373608;84,21712751;0,0
364;Q;beam_y;60x80;-0,0;0,0;45,3827707;-56,15598765;-2,68998564;-0,0;0,0;0,0;42,4297293;45,45121258;2,68998564;-0,0;0,0;-0,0;45,3827707;2,68998564;-56,15598765;-0,0;0,0;0,0;42,4297293;-2,68998564;45,45121258;-0,0;0,0;0,0;45,3827707;2,68998564;56,15598765;0,0;0,0;0,0;42,4297293;2,68998564;45,45121258;0,0
365;Q;beam_x;60x80;0,0;0,0;50,97737044;21,33745183;-114,19768518;0,0;0,0;-0,0;-25,97737044;-21,33745183;-78,18916702;0,0;0,0;0,0;50,97737044;21,33745183;-114,19768518;0,0;0,0;-0,0;-25,97737044;-21,33745183;-78,18916702;0,0;0,0;0,0;50,97737044;21,33745183;114,19768518;0,0;0,0;0,0;25,97737044;21,33745183;78,18916702;0,0
366;Q;beam_x;60x80;0,0;0,0;109,28777685;10,84063834;-241,77152199;0,0;0,0;-0,0;-59,28777685;-10,84063834;-179,66736226;0,0;0,0;0,0;109,28777685;10,84063834;-241,77152199;0,0;0,0;-0,0;-59,28777685;-10,84063834;-179,66736226;0,0;0,0;0,0;109,28777685;10,84063834;241,77152199;0,0;0,0;0,0;59,28777685;10,84063834;179,66736226;0,0
367;Q;beam_x;60x80;0,0;0,0;55,27062941;-31,56717542;113,86735165;-0,0;0,0;-0,0;-30,27062941;31,56717542;99,98579541;-0,0;0,0;-0,0;55,27062941;31,56717542;-113,86735165;-0,0;0,0;0,0;-30,27062941;-31,56717542;-99,98579541;-0,0;0,0;0,0;55,27062941;31,56717542;113,86735165;0,0;0,0;0,0;30,27062941;31,56717542;99,98579541;0,0
368;Q;beam_y;60x80;-0,0;0,0;58,24466466;-78,17156558;1,93664422;-0,0;0,0;0,0;58,44283534;79,05342508;-1,93664422;-0,0;0,0;-0,0;58,24466466;-1,93664422;-78,17156558;-0,0;0,0;0,0;58,44283534;1,93664422;79,05342508;-0,0;0,0;0,0;58,24466466;1,93664422;78,17156558;0,0;0,0;0,0;58,44283534;1,93664422;79,05342508;0,0
369;Q;beam_y;60x80;0,0;0,0;41,09154472;-40,51077424;-2,4819677;0,0;-0,0;0,0;46,72095528;60,9173875;2,4819677;0,0;0,0;0,0;41,09154472;2,4819677;-40,51077424;0,0;0,0;-0,0;46,72095528;-2,4819677;60,9173875;0,0;0,0;0,0;41,09154472;2,4819677;40,51077424;0,0;0,0;0,0;46,72095528;2,4819677;60,9173875;0,0
370;Q;beam_x;60x80;0,0;-0,0;51,67703685;22,3489146;-116,54238076;-0,0;0,0;0,0;-26,67703685;-22,3489146;-79,34280351;-0,0;0,0;-0,0;51,67703685;22,3489146;-116,54238076;-0,0;0,0;0,0;-26,67703685;-22,3489146;-79,34280351;-0,0;0,0;0,0;51,67703685;22,3489146;116,54238076;0,0;0,0;0,0;26,67703685;22,3489146;79,34280351;0,0
371;Q;beam_x;60x80;0,0;-0,0;108,38643721;11,11166356;-239,86600884;-0,0;0,0;0,0;-58,38643721;-11,11166356;-177,06617719;-0,0;0,0;-0,0;108,38643721;11,11166356;-239,86600884;-0,0;0,0;0,0;-58,38643721;-11,11166356;-177,06617719;-0,0;0,0;0,0;108,38643721;11,11166356;239,86600884;0,0;0,0;0,0;58,38643721;11,11166356;177,06617719;0,0
372;Q;beam_x;60x80;0,0;0,0;55,06736101;-32,39477438;112,60478765;-0,0;0,0;-0,0;-30,06736101;32,39477438;100,23201742;-0,0;0,0;-0,0;55,06736101;32,39477438;-112,60478765;-0,0;0,0;0,0;-30,06736101;-32,39477438;-100,23201742;-0,0;0,0;0,0;55,06736101;32,39477438;112,60478765;0,0;0,0;0,0;30,06736101;32,39477438;100,23201742;0,0
373;Q;beam_y;60x80;-0,0;0,0;58,90624857;-80,140357;1,97372914;-0,0;0,0;0,0;57,78125143;75,13411972;-1,97372914;-0,0;0,0;-0,0;58,90624857;-1,97372914;-80,140357;-0,0;0,0;0,0;57,78125143;1,97372914;75,13411972;-0,0;0,0;0,0;58,90624857;1,97372914;80,140357;0,0;0,0;0,0;57,78125143;1,97372914;75,13411972;0,0
