nodoTag;caso;ux_m;uy_m;uz_m;ux_mm;uy_mm;uz_mm;u_planta_mm;rx_rad;ry_rad;rz_rad
535;G;-0,0010857096;-0,0006331679;-0,004283463;-1,0857096;-0,6331679;-4,283463;1,256848011942005;-0,000128373;-0,0005628369;9,1279e-06
536;G;-0,0010161551;-0,0006331679;-0,0030742852;-1,0161551;-0,6331679;-3,0742852;1,1972772347482514;0,0001466578;-0,0004140136;9,1279e-06
537;G;-0,0010857096;-0,0006673974;-0,0055585349;-1,0857096;-0,6673974;-5,558534900000001;1,2744350219053617;-2,87508e-05;-2,20116e-05;9,1279e-06
538;G;-0,0010161551;-0,0006673974;-0,0041813736;-1,0161551;-0,6673974;-4,1813736;1,21572631656256;1,2428e-06;-4,01966e-05;9,1279e-06
539;G;-0,0010857096;-0,0005989383;-0,0024530802;-1,0857096;-0,5989383;-2,4530802;1,2399566213134434;0,000520021;-0,0003118822;9,1279e-06
540;G;-0,0010161551;-0,0005989383;-0,0021396643;-1,0161551;-0,5989383;-2,1396643;1,17953307476429;-0,0005264189;-0,0001846748;9,1279e-06
9000;G;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
9001;G;-3,6815e-05;-2,24149e-05;-6,86235e-05;-0,036815;-0,0224149;-0,0686235;0,0431018789266779;-6,8003e-05;-2,31094e-05;1,2957e-06
9002;G;-0,0001600823;-0,0001112052;-0,0001254865;-0,1600823;-0,1112052;-0,1254865;0,19491777569100774;-5,12153e-05;-4,20387e-05;6,092e-07
9003;G;-0,0003330351;-0,0002996454;-0,0001638173;-0,33303510000000003;-0,2996454;-0,1638173;0,44799524949844055;-6,80525e-05;-5,85077e-05;2,1913e-06
9004;G;-0,0006007308;-0,0004202193;-0,000188269;-0,6007308;-0,42021929999999996;-0,188269;0,7331178310211327;-5,83675e-05;-9,60382e-05;4,3295e-06
9005;G;-0,000979074;-0,0005948082;-0,0002022926;-0,9790739999999999;-0,5948082;-0,20229260000000002;1,1455927253012912;-0,0001233499;-0,0001131583;3,2407e-06
9006;G;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
